time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,respiration,PercentageinZ2
3154,329,57,143,31039.97,10.189,19,55,412:428,30.83,0.25344202
3155,332,57,143,31050.14,10.189,19,56,421:418:418,30.83,0.25344202
3156,333,56,143,31060.33,10.189,19,57,412:425,30.83,0.25344202
3157,332,56,142,31070.52,10.189,19,57,423:418,30.83,0.25344202
3158,334,56,143,31080.71,10.189,19,57,419:416:426,30.83,0.25344202
3159,329,56,142,31090.9,10.189,19,56,423,30.0,0.25344202
3160,332,57,143,31101.09,10.189,19,56,838:426,30.0,0.25344202
3161,333,56,142,31111.28,10.189,19,57,847:419,30.0,0.25344202
3162,329,55,142,31121.47,10.189,19,57,421:421,30.0,0.25344202
3163,331,55,142,31131.66,10.189,19,57,430:425,30.0,0.25344202
3164,333,55,142,31141.85,10.189,19,58,423:416:430,29.84,0.25344202
3165,332,55,141,31152.04,10.189,19,58,426,29.84,0.25344202
3166,330,56,142,31162.23,10.189,19,56,841:428,29.84,0.25344202
3167,334,55,142,31172.43,10.189,19,58,426:421:421,29.84,0.25344202
3168,332,55,142,31182.6,10.189,19,58,414:430:423,31.31,0.25344202
3169,330,55,142,31192.8,10.189,19,57,421:423,31.31,0.25344202
3170,331,56,142,31202.98,10.189,19,56,414:430,31.31,0.25344202
3171,332,56,142,31213.17,10.189,19,57,425:423:418,31.31,0.25344202
3172,332,56,142,31223.36,10.189,19,0,425:423,31.31,0.25344202
3173,332,56,142,31233.55,10.189,19,0,418:418,31.31,0.25344202
3174,0,0,143,31243.74,10.189,19,0,423:421:418,31.5,0.25344202
3175,334,58,143,31253.92,10.189,19,55,418:423,31.5,0.25344202
3176,268,59,143,31264.12,10.189,19,43,421:418,31.5,0.2536232
3177,330,58,143,31274.3,10.189,19,54,419,31.5,0.2536232
3178,327,57,142,31284.49,10.189,19,55,842:421:418,31.5,0.2536232
3179,333,56,143,31294.69,10.189,19,57,419:423,32.03,0.2536232
3180,331,55,143,31304.87,10.189,19,57,418:416,32.03,0.2536232
3181,333,55,143,31315.06,10.189,19,58,419:423:418,32.03,0.2536232
3182,333,56,143,31325.25,10.189,19,57,418:416,32.03,0.2536232
3183,331,55,143,31335.43,10.189,19,57,421:421,32.03,0.2536232
3184,336,57,143,31345.62,10.189,19,56,416:418:416:423,32.77,0.2536232
3185,332,58,142,31355.81,10.189,19,55,421:421,32.77,0.2536232
3186,330,58,143,31366.0,10.189,19,54,419:416,32.77,0.2536232
3187,335,58,142,31376.19,10.189,19,55,423:421:414,32.77,0.2536232
3188,330,58,143,31386.38,10.189,19,54,425:419,32.77,0.2536232
3189,328,58,143,31396.57,10.189,19,54,419:416,32.47,0.2536232
3190,328,57,143,31406.76,10.189,19,55,421:423,32.47,0.2536232
3191,334,58,143,31416.95,10.189,19,55,418:419:421,32.47,0.2536232
3192,337,58,143,31427.14,10.189,19,55,418:418,32.47,0.2536232
3193,332,57,143,31437.33,10.189,19,56,421:423:421,32.47,0.2536232
3194,331,57,142,31447.51,10.189,19,55,423:418,33.46,0.2536232
3195,328,57,143,31457.71,10.189,19,55,419:425,33.46,0.2536232
3196,331,57,142,31467.9,10.189,19,55,423:421:418,33.46,0.2536232
3197,331,57,142,31478.08,10.189,19,55,851,33.46,0.2536232
3198,331,56,142,31488.28,10.189,19,56,421:418,33.46,0.2536232
3199,333,55,141,31498.46,10.189,19,58,428:425:423,34.12,0.2536232
3200,338,55,142,31508.65,10.189,19,59,414:421:425,34.12,0.2536232
3201,335,56,142,31518.84,10.189,19,57,425:423,34.12,0.2536232
3202,326,58,142,31529.03,10.189,19,54,421:416,34.12,0.2536232
3203,331,58,141,31539.22,10.189,19,54,425:425:421,32.98,0.2536232
3204,330,57,142,31549.4,10.189,19,55,419:423,32.98,0.2536232
3205,332,56,142,31559.59,10.189,19,57,423:419,32.98,0.2536232
3206,332,56,142,31569.78,10.189,19,57,416:425:423,32.98,0.2536232
3207,328,57,142,31579.97,10.189,19,55,421,32.98,0.2536232
3208,333,55,142,31590.17,10.189,19,58,847:425,32.98,0.2536232
3209,332,55,142,31600.36,10.189,19,58,421:416:425,32.61,0.2536232
3210,332,55,142,31610.54,10.189,19,58,423:421,32.61,0.2536232
3211,331,56,142,31620.73,10.189,19,56,414:425,32.61,0.2536232
3212,335,57,142,31630.92,10.189,19,56,423:419,32.61,0.2536232
3213,335,57,143,31641.1,10.189,19,56,419:416,32.61,0.2536232
3214,330,57,143,31651.29,10.189,19,55,837:418,32.77,0.2536232
3215,336,57,144,31661.48,10.189,19,56,416:414:419,32.77,0.2536232
3216,331,57,143,31671.67,10.189,19,55,414:425,32.77,0.2536232
3217,333,58,143,31681.86,10.189,19,55,421:418,32.77,0.2536232
3218,331,58,143,31692.05,10.189,19,54,837:419,32.77,0.2536232
3219,326,57,143,31702.24,10.189,19,55,421:418:416,33.26,0.2536232
3220,330,56,142,31712.43,10.189,19,56,423:423,33.26,0.2536232
3221,330,55,143,31722.62,10.189,19,57,419:418,33.26,0.2536232
3222,333,56,142,31732.82,10.189,19,57,423:423:419,33.26,0.2536232
3223,332,55,143,31742.99,10.189,19,58,414:425,33.26,0.2536232
3224,336,55,142,31753.18,10.189,19,58,423:423,33.2,0.2536232
3225,337,57,142,31763.37,10.189,19,56,839:421,33.2,0.2536232
3226,328,57,142,31773.57,10.189,19,55,425:425,33.2,0.2536232
3227,331,58,142,31783.76,10.189,19,54,423:421,33.2,0.2536232
3228,327,55,142,31793.94,10.189,19,57,423:423:419,33.2,0.2536232
3229,333,54,143,31804.14,10.189,19,59,416:425,33.15,0.2536232
3230,340,54,142,31814.33,10.189,19,60,421:423,33.15,0.2536232
3231,332,55,142,31824.52,10.189,19,58,421:423,33.15,0.2536232
3232,333,57,142,31834.69,10.189,19,56,423:423:421,33.15,0.2536232
3233,334,56,142,31844.88,10.189,19,57,421:423:423,32.73,0.2536232
3234,334,56,142,31855.07,10.189,19,57,423:423,32.73,0.2536232
3235,334,57,142,31865.27,10.189,19,56,418:428:423,32.73,0.2536232
3236,330,57,142,31875.45,10.189,19,55,418:428,32.73,0.2536232
3237,332,58,141,31885.65,10.189,19,55,426:425,32.73,0.2536232
3238,334,58,141,31895.83,10.189,19,55,421,32.73,0.2536232
3239,331,57,141,31906.03,10.189,19,55,423:851,32.84,0.2536232
3240,331,57,141,31916.21,10.189,19,55,847:425,32.84,0.2536232
3241,333,56,142,31926.4,10.189,19,57,421:421:428,32.84,0.2536232
3242,334,56,142,31936.59,10.189,19,57,423:425,32.84,0.2536232
3243,328,58,142,31946.78,10.189,19,54,837,32.84,0.2536232
3244,331,56,142,31956.96,10.189,19,56,425:425,32.92,0.2536232
3245,334,56,142,31967.15,10.189,19,57,421:421:421,32.92,0.2536232
3246,331,55,142,31977.35,10.189,19,57,428:425,32.92,0.2536232
3247,334,55,142,31987.53,10.189,19,58,425:421:423,32.92,0.2536232
3248,333,57,141,31997.73,10.189,19,56,426:432,32.92,0.2536232
3249,331,56,141,32007.91,10.189,19,56,428:426:421,31.79,0.2536232
3250,329,56,141,32018.14,10.189,19,56,428:426,31.79,0.2536232
3251,327,55,140,32028.31,10.189,19,57,430:428,31.79,0.2536232
3252,329,54,141,32038.49,10.189,19,58,421:426:421,31.79,0.2536232
3253,334,54,141,32048.66,10.189,19,59,428:425,31.79,0.2536232
3254,338,53,142,32058.85,10.189,19,61,421:421,30.25,0.2536232
3255,336,53,142,32069.04,10.189,19,61,418:428:425,30.25,0.2536232
3256,331,54,142,32079.24,10.189,19,59,421:421,30.25,0.2536232
3257,332,54,142,32089.42,10.189,19,59,419:426,30.25,0.2536232
3258,332,55,142,32099.61,10.189,19,58,423:418:416,29.22,0.2536232
3259,328,53,143,32109.8,10.189,19,59,423,29.22,0.2536232
3260,335,53,142,32119.99,10.189,19,60,848:418,29.22,0.2536232
3261,337,53,142,32130.18,10.189,19,61,421:421:426,29.22,0.2536232
3262,340,55,142,32140.36,10.189,19,59,421:419,29.22,0.2536232
3263,330,58,143,32150.55,10.189,19,54,418:416,29.22,0.2536232
3264,325,61,142,32160.74,10.189,19,51,428:423:421,29.32,0.2536232
3265,331,60,142,32170.93,10.189,19,53,421:414:428,29.32,0.2536232
3266,333,59,142,32181.12,10.189,19,54,421:418,29.32,0.2536232
3267,333,59,143,32191.31,10.189,19,54,414:428,29.32,0.2536232
3268,327,58,142,32201.5,10.189,19,54,423:421:421,28.99,0.2536232
3269,337,55,142,32211.69,10.189,19,59,416:428,28.99,0.2536232
3270,338,55,142,32221.88,10.189,19,59,843,28.99,0.2536232
3271,331,55,142,32232.07,10.189,19,57,423:419,28.99,0.2536232
3272,330,55,142,32242.24,10.17,19,57,426:421:421,28.99,0.2536232
3273,334,55,142,32252.41,10.17,19,58,418:425,28.99,0.2536232
3274,332,54,142,32262.6,10.189,19,59,423:423:418,29.17,0.2536232
3275,332,55,142,32272.78,10.189,19,58,425:421,29.17,0.2536232
3276,332,54,143,32282.97,10.189,19,59,419:418,29.17,0.2536232
3277,333,54,142,32293.16,10.189,19,59,423:423:419,29.17,0.2536232
3278,333,54,143,32303.35,10.189,19,59,418:418,29.17,0.2536232
3279,332,54,143,32313.55,10.189,19,59,425:421,30.08,0.2536232
3280,333,54,143,32323.73,10.189,19,59,418:419:416,30.08,0.2536232
3281,330,54,143,32333.92,10.189,19,58,426:421,30.08,0.2536232
3282,331,54,142,32344.12,10.189,19,59,421:423:425,30.08,0.2536232
3283,332,54,142,32354.3,10.189,19,59,421:421,30.08,0.2536232
