time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,respiration,PercentageinZ2
5104,306,84,136,51213.33,10.189,19,35,441:439:435,37.0,30.89,0.40842298
5105,304,85,136,51223.51,10.189,19,34,439,37.0,30.89,0.40842298
5106,306,83,136,51233.7,10.189,19,35,444:439:437,37.0,30.89,0.40842298
5107,309,83,136,51243.89,10.189,19,36,441:441,37.0,30.89,0.40842298
5108,309,85,136,51254.08,10.189,19,35,435:442,37.0,30.89,0.40842298
5109,304,84,136,51264.26,10.189,19,35,444:441:439,37.0,32.8,0.40842298
5110,307,84,136,51274.45,10.189,19,35,444:442,37.0,32.8,0.40842298
5111,308,83,136,51284.64,10.189,19,35,439:435,37.0,32.8,0.40842298
5112,305,84,136,51294.84,10.189,19,35,444,37.0,32.8,0.40842298
5113,307,83,136,51305.02,10.189,19,35,442:880,37.0,32.8,0.40842298
5114,308,84,136,51315.21,10.189,19,35,441:442:437,37.0,34.07,0.40842298
5115,310,86,136,51325.4,10.189,19,34,441:442,37.0,34.07,0.40842298
5116,305,86,136,51335.58,10.189,19,34,435:479,37.0,34.07,0.40842298
5117,302,85,136,51345.77,10.189,19,34,400:880,37.0,34.07,0.4085542
5118,304,82,136,51355.96,10.189,19,35,435:439,37.0,34.07,0.4085542
5119,310,80,137,51366.16,10.189,19,37,441:437:432,37.0,33.34,0.4085542
5120,308,81,136,51376.34,10.189,19,36,439:439,37.0,33.34,0.4085542
5121,311,82,137,51386.54,10.189,19,36,437:437,37.0,33.34,0.4085542
5122,306,84,137,51396.72,10.189,19,35,435:442,37.0,33.34,0.4085542
5123,309,84,136,51406.9,10.189,19,35,441:442:437,37.0,33.34,0.4085542
5124,309,86,136,51417.09,10.189,19,34,442:441,37.0,32.07,0.4085542
5125,306,88,136,51427.28,10.189,19,33,437:441,37.0,32.07,0.4085542
5126,305,85,136,51437.47,10.189,19,34,439:433,37.0,32.07,0.4085542
5127,303,83,136,51447.67,10.189,19,35,442:442:437,37.0,32.07,0.4086854
5128,304,80,136,51457.85,10.189,19,36,442:442,37.0,32.07,0.4086854
5129,309,79,136,51468.03,10.189,19,37,441:433,37.0,32.01,0.4086854
5130,311,81,136,51478.22,10.189,19,37,444:442,37.0,32.01,0.4086854
5131,306,83,136,51488.41,10.189,19,35,437:439,37.0,32.01,0.4086854
5132,305,82,136,51498.6,10.189,19,36,435:444:441,37.0,32.01,0.4086854
5133,309,82,136,51508.8,10.189,19,36,442:439:439,37.0,32.01,0.4086854
5134,306,83,136,51518.98,10.189,19,35,439:439,37.0,31.97,0.4086854
5135,303,82,137,51529.16,10.189,19,35,430:444,37.0,31.97,0.40881658
5136,308,80,136,51539.35,10.189,19,37,439:437,37.0,31.97,0.40881658
5137,311,81,136,51549.55,10.189,19,37,441:439:437,37.0,31.97,0.40881658
5138,306,82,137,51559.73,10.189,19,36,435:433,37.0,31.97,0.40881658
5139,305,81,137,51569.93,10.189,19,36,441:437,37.0,32.73,0.40881658
5140,312,81,137,51580.12,10.189,19,37,439:437,37.0,32.73,0.40881658
5141,309,83,137,51590.3,10.189,19,36,430:439:437,37.0,32.73,0.40881658
5142,303,82,137,51600.48,10.189,19,35,435:435,37.0,32.73,0.4089478
5143,309,81,138,51610.67,10.189,19,36,425:439,37.0,32.73,0.4089478
5144,313,84,138,51620.86,10.189,19,36,,37.0,32.73,0.4089478
5145,309,88,138,51631.05,10.189,19,34,870:432:433:435,37.0,32.05,0.4089478
5146,303,86,138,51641.23,10.189,19,34,435:432,37.0,32.05,0.409079
5147,303,82,138,51651.42,10.189,19,35,435:437,37.0,32.05,0.40921018
5148,308,81,138,51661.61,10.189,19,36,435:433,37.0,32.05,0.40921018
5149,310,83,139,51671.8,10.189,19,36,432:433:430,37.0,31.21,0.40921018
5150,308,85,138,51681.98,10.189,19,35,437:435:432,37.0,31.21,0.40921018
5151,306,84,139,51692.17,10.189,19,35,430:430,37.0,31.21,0.40921018
5152,307,84,139,51702.36,10.189,19,35,428:432,37.0,31.21,0.40921018
5153,309,85,139,51712.56,10.189,19,35,433:432,37.0,31.21,0.40921018
5154,307,86,139,51722.74,10.189,19,34,432:428:433,37.0,33.01,0.40921018
5155,303,85,139,51732.94,10.189,19,34,433:430,37.0,33.01,0.4093414
5156,307,83,139,51743.12,10.189,19,35,426:435,37.0,33.01,0.4093414
5157,306,82,139,51753.3,10.189,19,36,432:432:425,37.0,33.01,0.4093414
5158,305,81,139,51763.53,10.189,19,36,437:435,37.0,33.01,0.4093414
5159,308,81,139,51773.71,10.189,19,36,432:432,37.0,34.21,0.4093414
5160,309,83,139,51783.88,10.189,19,36,430:433,37.0,34.21,0.4093414
5161,307,82,139,51794.06,10.189,19,36,432:432,37.0,34.21,0.4093414
5162,305,82,139,51804.25,10.189,19,36,421:435:432,37.0,34.21,0.4093414
5163,306,82,140,51814.45,10.189,19,36,428:428,37.0,34.21,0.4093414
5164,305,81,140,51824.63,10.189,19,36,418:433,37.0,33.44,0.4093414
5165,304,80,140,51834.82,10.189,19,36,430:428:426,37.0,33.44,0.4093414
5166,308,79,141,51845.0,10.189,19,37,426:423:428,37.0,33.44,0.4093414
5167,312,77,140,51855.19,10.189,19,39,855,37.0,33.44,0.4093414
5168,311,80,141,51865.38,10.189,19,37,425:425,37.0,33.44,0.4093414
5169,310,82,141,51875.57,10.189,19,36,421:430:423,37.0,33.31,0.4093414
5170,309,85,141,51885.76,10.189,19,35,426:425,37.0,33.31,0.4093414
5171,304,87,141,51895.95,10.189,19,33,425,37.0,33.31,0.4093414
5172,303,84,141,51906.13,10.189,19,34,850:425:425,37.0,33.31,0.40947258
5173,309,82,141,51916.32,10.189,19,36,428:426,37.0,33.31,0.40947258
5174,305,83,141,51926.51,10.189,19,35,428:425,37.0,32.84,0.40947258
5175,307,83,141,51936.69,10.189,19,35,425,37.0,32.84,0.40947258
5176,307,83,141,51946.88,10.189,19,35,428:853,37.0,32.84,0.40947258
5177,309,83,141,51957.07,10.189,19,36,426:430:425,37.0,32.84,0.40947258
5178,309,84,141,51967.22,10.152,19,35,425:430,37.0,32.84,0.40947258
5179,307,85,141,51977.37,10.152,19,34,428:425:425,37.0,34.1,0.40947258
5180,307,85,141,51987.56,10.189,19,34,428:428,37.0,34.1,0.40947258
5181,305,86,140,51997.75,10.189,19,34,428:425,37.0,34.1,0.40947258
5182,305,84,140,52007.95,10.189,19,35,428:430:428,37.0,34.1,0.40947258
5183,308,83,140,52018.13,10.189,19,35,428:426:428,37.0,34.1,0.40947258
5184,305,83,140,52028.32,10.189,19,35,426,37.0,33.75,0.40947258
5185,304,81,140,52038.5,10.189,19,36,856:421,37.0,33.75,0.40947258
5186,307,81,140,52048.69,10.189,19,36,428:426,37.0,33.75,0.40947258
5187,306,80,140,52058.88,10.189,19,37,423:430:428,37.0,33.75,0.40947258
5188,312,81,140,52069.07,10.189,19,37,851,37.0,33.75,0.40947258
5189,310,85,141,52079.25,10.189,19,35,428:428,37.0,34.71,0.40947258
5190,306,86,140,52089.45,10.189,19,34,428:425:428,37.0,34.71,0.40947258
5191,307,87,140,52099.63,10.189,19,34,428:425,37.0,34.71,0.40947258
5192,303,84,141,52109.82,10.189,19,34,421:428,37.0,34.71,0.40960377
5193,305,82,141,52120.01,10.189,19,36,426:426:421,37.0,34.71,0.40960377
5194,303,80,141,52130.19,10.189,19,36,428,37.0,35.73,0.40973496
5195,309,79,140,52140.38,10.189,19,37,847:428,37.0,35.73,0.40973496
5196,312,80,141,52150.58,10.189,19,37,426:423:425,37.0,35.73,0.40973496
5197,311,84,141,52160.76,10.189,19,35,852,37.0,35.73,0.40973496
5198,303,85,141,52170.95,10.189,19,34,423:425,37.0,35.73,0.40986618
5199,303,82,141,52181.14,10.189,19,35,419:430:426,37.0,34.85,0.40999737
5200,302,79,140,52191.33,10.189,19,37,428:426:426,37.0,34.85,0.41012856
5201,309,80,141,52201.51,10.189,19,37,425:426,37.0,34.85,0.41012856
5202,309,80,141,52211.7,10.189,19,37,419:430,37.0,34.85,0.41012856
5203,304,80,140,52221.89,10.189,19,36,428:425,37.0,34.85,0.41012856
5204,305,78,140,52232.08,10.189,19,37,428:426:428,37.0,34.25,0.41012856
5205,308,78,140,52242.26,10.189,19,38,419:432,37.0,34.25,0.41012856
5206,308,78,140,52252.45,10.189,19,38,426:428,37.0,34.25,0.41012856
5207,312,80,140,52262.64,10.189,19,37,853,37.0,34.25,0.41012856
5208,310,80,140,52272.83,10.189,19,37,428:428:430,37.0,34.25,0.41012856
5209,305,82,140,52283.01,10.189,19,36,421:433,37.0,35.04,0.41012856
5210,307,82,139,52293.2,10.189,19,36,432:430,37.0,35.04,0.41012856
5211,312,85,139,52303.39,10.189,19,35,426:433:433,37.0,35.04,0.41012856
5212,310,88,139,52313.58,10.189,19,34,430:421,37.0,35.04,0.41012856
5213,304,87,139,52323.76,10.189,19,33,437:432,37.0,35.04,0.41012856
5214,303,84,139,52333.95,10.189,19,34,430:425:433,37.0,34.78,0.41025978
