second,Timestamp (seconds passed),Lap/Event,Unnamed: 2,SmO2,HBDiff,Muscle state,Muscle trend,SmO2 unfiltered,O2HB unfiltered,HHb unfiltered,THb unfiltered,HBDiff unfiltered,samples_per_second
163,163.48,0.0,,59.114,4.985,1.0,0.0,59.510000000000005,-4.733,0.718,64.825,5.349,10.0
164,164.473,0.0,,59.339,5.107000000000001,1.0,0.0,59.840999999999994,-4.218,0.9159999999999998,65.538,5.666,10.0
165,165.478,0.0,,59.589,5.305000000000001,2.0,-1.0,59.06,-4.921000000000001,1.2500000000000002,65.169,4.6290000000000004,10.0
166,166.477,0.0,,59.57500000000001,5.275999999999999,2.0,-1.0,59.827999999999996,-4.127999999999999,1.016,65.72800000000001,5.656000000000001,10.0
167,167.476,0.0,,59.638999999999996,5.361,2.0,-1.0,60.24000000000001,-3.575,1.1169999999999998,66.38199999999999,6.108,10.0
168,168.481,0.0,,59.823,5.601,2.0,-1.0,59.863,-4.498,0.6460000000000001,64.988,5.656000000000001,10.0
169,169.48,0.0,,59.992999999999995,5.7909999999999995,2.0,-1.0,61.42600000000001,-3.386,0.425,65.879,6.989,10.0
170,170.473,0.0,,60.488,6.177,2.0,-1.0,61.428999999999995,-3.0919999999999996,0.9899999999999999,66.738,6.717999999999999,10.0
171,171.48100000000002,0.0,,60.984,6.5569999999999995,0.2,0.8,61.278999999999996,-3.0119999999999996,0.8540000000000001,66.682,6.934,10.0
172,172.477,0.0,,61.338,6.8629999999999995,0.0,1.0,61.76500000000001,-2.857,0.6010000000000002,66.584,7.3420000000000005,10.0
173,173.473,0.0,,61.626999999999995,7.146000000000001,0.0,1.0,62.05500000000001,-2.737,0.27599999999999997,66.37899999999999,7.787000000000001,10.0
174,174.478,0.0,,61.702999999999996,7.3279999999999985,0.0,1.0,60.82000000000001,-3.496,0.298,65.64200000000001,7.006,10.0
175,175.48,0.0,,61.480999999999995,7.299000000000001,0.0,1.0,61.538,-3.592,0.127,65.375,7.081,10.0
176,176.47899999999998,0.0,,61.471999999999994,7.353999999999999,0.0,1.0,62.019999999999996,-2.8449999999999998,0.058999999999999976,66.054,7.896000000000001,10.0
177,177.481,0.0,,61.648,7.5280000000000005,0.0,1.0,60.65500000000001,-4.304,-0.68,63.85600000000001,7.176,10.0
178,178.477,0.0,,61.44200000000001,7.4590000000000005,0.0,1.0,61.375,-4.4319999999999995,-0.6290000000000001,63.77900000000001,6.997,10.0
179,179.47899999999998,0.0,,61.349000000000004,7.302000000000001,0.9,0.1,62.39300000000001,-3.161,-0.367,65.312,8.006,10.0
180,180.478,0.0,,61.629999999999995,7.428999999999999,1.0,0.0,62.14699999999999,-2.726,0.32399999999999995,66.438,7.75,10.0
181,181.477,0.0,,61.95000000000001,7.653999999999999,1.0,0.0,62.50699999999999,-2.71,0.019999999999999983,66.15,8.069999999999999,10.0
182,182.476,0.0,,62.266,7.883,1.0,0.0,62.396,-2.255,0.41999999999999993,67.005,8.125,10.0
183,183.481,0.0,,62.47399999999999,8.069,1.0,0.0,63.022000000000006,-1.984,0.23499999999999993,67.09100000000001,8.581000000000001,10.0
184,184.477,0.0,,62.64199999999998,8.254999999999999,0.2,0.8,62.66099999999999,-1.5990000000000002,0.6839999999999999,67.925,8.517,10.0
185,185.473,0.0,,62.713,8.388000000000002,0.0,1.0,62.723,-1.324,1.315,68.831,8.160999999999998,10.0
186,186.48399999999998,0.0,,62.727,8.419,0.0,1.0,62.43399999999999,-1.543,0.9209999999999999,68.218,8.336000000000002,10.0
187,187.477,0.0,,62.717000000000006,8.407000000000002,0.0,1.0,62.747,-1.656,0.5970000000000001,67.78099999999999,8.547,10.0
188,188.42666666666665,0.0,,62.72333333333333,8.411111111111111,0.0,1.0,63.01444444444444,-1.767777777777778,0.4933333333333334,67.56555555555555,8.538888888888888,9.0
