time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
4021.0,267.0,82.0,133.0,40851.4,18.8,51.50491,-0.13302499,13.68,31.0,0.60617524,58.404999999999994,78.302,32.59,203.7,69.12,31.3,0.8,446:451
4022.0,268.0,83.0,132.0,40865.19,18.6,51.50484,-0.13319096,13.7,31.0,0.60632664,58.289,77.179,32.53,205.3,69.27,31.3,0.8,1348
4023.0,265.0,82.0,133.0,40879.0,18.4,51.504772,-0.13335793,13.74,31.0,0.606478,58.383,76.61500000000001,32.48,206.9,69.45,31.3,0.8,442
4024.0,266.0,81.0,132.0,40893.0,18.2,51.504704,-0.133528,13.8,31.0,0.6066293,58.44899999999999,78.886,32.42,208.3,69.56,31.3,0.8,451:451:444
4025.0,268.0,80.0,131.0,40907.1,18.0,51.50464,-0.13370192,13.88,32.0,0.6067807,58.372,77.636,32.33,207.9,69.23,31.35,0.8,907
4026.0,271.0,81.0,131.0,40921.0,18.0,51.50457,-0.13386998,13.92,32.0,0.60693204,58.211,77.84299999999999,32.24,207.5,68.91,31.35,0.8,449:444
4027.0,269.0,83.0,130.0,40934.9,17.8,51.5045,-0.13403493,13.94,31.0,0.6070834,58.105,78.34800000000001,32.17,206.8,68.66,31.3,0.8,456:456
4028.0,269.0,84.0,132.0,40948.6,17.6,51.50443,-0.13419998,13.92,31.0,0.6072348,58.218,76.891,32.11,206.1,68.4,31.35,0.8,453:448
4029.0,264.0,84.0,131.0,40962.4,17.4,51.50436,-0.134363,13.88,30.0,0.6073861,58.385000000000005,78.292,32.23,206.1,68.48,31.35,0.8,462:458:456
4030.0,270.0,82.0,130.0,40976.19,17.2,51.50429,-0.13452695,13.82,31.0,0.60753745,58.51099999999999,77.665,32.38,206.2,68.61,31.35,0.8,460
4031.0,270.0,83.0,129.0,40990.1,17.0,51.50422,-0.134693,13.82,31.0,0.60768884,58.664,77.92000000000002,32.57,206.2,68.78,31.35,0.8,460:453:456
4032.0,268.0,84.0,129.0,41004.1,16.8,51.50415,-0.13486096,13.84,30.0,0.6078402,58.87299999999999,78.84700000000001,32.77,206.1,68.95,31.35,0.8,453:462
4033.0,267.0,84.0,129.0,41017.9,16.6,51.50408,-0.13502693,13.86,30.0,0.6079915,58.967,77.417,33.04,207.7,69.68,31.35,0.8,462:456
4034.0,266.0,84.0,130.0,41031.6,16.4,51.504013,-0.13519196,13.84,30.0,0.60814285,59.064,78.27000000000001,33.32,209.4,70.4,31.35,0.8,467:463
4035.0,265.0,83.0,130.0,41045.19,16.4,51.50395,-0.13535592,13.8,30.0,0.60829425,59.19500000000001,77.589,33.6,210.9,71.0,31.35,0.8,456:463:463
4036.0,266.0,81.0,130.0,41058.8,16.2,51.50388,-0.13551894,13.74,31.0,0.6084456,59.33888888888888,77.07333333333334,33.91,212.2,71.6,31.35,0.8,455:463
4037.0,269.0,81.0,131.0,41072.3,16.0,51.503815,-0.13568097,13.64,32.0,0.6085969,59.31727272727273,78.10181818181817,34.25,213.3,72.18,31.3,0.8,462:458
4038.0,268.0,80.0,131.0,41085.6,15.8,51.50375,-0.135843,13.54,32.0,0.6087483,59.185,77.286,34.61,215.1,72.85,31.35,0.8,463:462:460
4039.0,268.0,80.0,131.0,41099.0,15.6,51.50368,-0.13600291,13.48,32.0,0.60889965,59.113,77.652,34.86,215.3,72.92,31.35,0.8,456
4040.0,271.0,81.0,130.0,41112.19,15.6,51.503616,-0.13616292,13.4,32.0,0.609051,59.24100000000001,77.261,34.94,212.6,72.02,31.35,0.8,921
4041.0,269.0,84.0,131.0,41125.4,15.4,51.50355,-0.13632193,13.32,31.0,0.6092024,59.418000000000006,77.704,35.03,210.0,71.17,31.35,0.8,456:456:456
4042.0,265.0,86.0,131.0,41138.5,15.2,51.503487,-0.13647993,13.24,29.0,0.6093537,59.342000000000006,78.54500000000002,35.38,207.1,71.35,31.35,0.8,449:460
4043.0,265.0,83.0,131.0,41151.6,15.2,51.50342,-0.13663793,13.2,30.0,0.60950506,59.364,77.243,35.6,205.5,71.62,31.3,0.8,460:460
4044.0,271.0,82.0,131.0,41164.6,15.0,51.50336,-0.13679492,13.12,32.0,0.60965645,59.577,77.625,35.86,204.0,71.69,31.3,0.8,456:456
4045.0,269.0,84.0,131.0,41177.6,14.8,51.503296,-0.136951,13.08,31.0,0.6098078,59.938,77.77000000000001,36.17,202.2,71.4,31.3,0.8,458:456:449
4046.0,269.0,86.0,131.0,41190.5,14.6,51.50323,-0.13710698,13.02,30.0,0.6099591,60.181,76.64700000000002,36.57,202.5,72.14,31.3,0.8,460:456
4047.0,268.0,87.0,131.0,41203.4,14.6,51.50317,-0.13726196,12.98,29.0,0.61011046,60.275,77.70700000000001,36.92,203.4,72.83,31.35,0.8,451
4048.0,269.0,88.0,132.0,41216.1,14.4,51.503105,-0.13741694,12.9,29.0,0.61026186,60.342,76.268,37.18,204.7,73.29,31.3,0.8,917
4049.0,266.0,89.0,132.0,41228.9,14.2,51.503044,-0.13757092,12.86,29.0,0.6104132,60.412,76.184,37.32,205.0,73.63,31.35,0.8,910:458
4050.0,268.0,88.0,132.0,41241.6,14.2,51.50298,-0.13772498,12.8,29.0,0.61056453,60.489,77.328,37.43,205.0,73.93,31.35,0.8,451:458
4051.0,269.0,89.0,132.0,41254.3,14.0,51.50292,-0.13787794,12.76,29.0,0.6107159,60.444,76.621,37.53,205.0,74.24,31.35,0.8,911:453
4052.0,264.0,89.0,133.0,41267.0,13.8,51.502857,-0.13803193,12.72,28.0,0.61086726,60.36222222222222,75.63444444444445,37.68,205.3,74.52,31.3,0.8,456:455
4053.0,266.0,86.0,133.0,41279.8,13.8,51.502792,-0.13818598,12.74,30.0,0.6110186,60.25363636363637,76.90090909090908,37.87,205.8,74.78,31.35,0.8,460:453
4054.0,268.0,85.0,133.0,41292.6,13.6,51.502735,-0.13834399,12.74,30.0,0.61117,60.194,75.54299999999999,38.07,204.5,74.52,31.3,0.8,456:453:451
4055.0,269.0,86.0,133.0,41305.4,13.4,51.502678,-0.13850299,12.76,30.0,0.61132133,60.062,76.643,38.25,203.3,74.22,31.3,0.8,444:453
4056.0,266.0,86.0,133.0,41318.1,13.4,51.50261,-0.13865495,12.76,30.0,0.61147267,59.983,74.965,38.4,202.3,73.92,31.3,0.8,451:442
4057.0,266.0,86.0,135.0,41331.0,13.2,51.502544,-0.138807,12.8,30.0,0.61162406,60.004000000000005,75.143,38.73,202.8,74.48,31.35,0.8,904
4058.0,266.0,83.0,135.0,41343.9,13.0,51.50248,-0.13896097,12.82,31.0,0.6117754,59.779999999999994,69.115,39.14,205.2,75.33,31.3,0.8,449:449
4059.0,265.0,82.0,135.0,41356.9,13.0,51.50242,-0.13911897,12.86,31.0,0.61192673,59.605,69.503,39.53,207.8,75.9,31.3,0.8,442:449:446
4060.0,267.0,80.0,135.0,41369.8,12.8,51.502357,-0.13927597,12.88,32.0,0.6120781,59.693,68.989,39.8,207.8,75.9,31.35,0.8,444:446
4061.0,269.0,80.0,136.0,41382.69,12.6,51.50229,-0.13942793,12.92,32.0,0.61222947,59.913,69.578,40.07,207.7,75.9,31.35,0.8,444:444
4062.0,270.0,82.0,136.0,41395.5,12.6,51.50223,-0.13958493,12.9,31.0,0.6123808,60.248000000000005,69.134,40.48,207.5,76.37,31.35,0.8,442:439
4063.0,268.0,83.0,136.0,41408.19,12.4,51.502182,-0.13975197,12.86,31.0,0.61253214,60.462,69.977,40.75,206.9,76.32,31.3,0.8,437:444
4064.0,268.0,83.0,135.0,41420.9,12.4,51.50217,-0.13993193,12.8,31.0,0.61268353,60.78499999999999,71.44800000000001,40.92,206.2,75.92,31.35,0.8,442:441:439
4065.0,265.0,84.0,136.0,41433.6,12.4,51.502205,-0.14010595,12.76,30.0,0.6128349,60.903,75.60600000000001,41.09,203.3,75.23,31.3,0.8,442:442
4066.0,267.0,83.0,136.0,41446.3,12.4,51.50225,-0.14027199,12.72,31.0,0.6129862,60.55499999999999,77.60900000000001,41.06,201.6,74.65,31.35,0.8,880
4067.0,265.0,82.0,136.0,41458.8,12.6,51.50228,-0.140445,12.66,31.0,0.6131376,60.404,79.078,40.94,203.1,74.98,31.35,0.8,437:444:444
4068.0,265.0,82.0,136.0,41471.3,12.6,51.50229,-0.14062394,12.62,31.0,0.61328894,60.431,78.679,40.86,206.9,76.1,31.35,0.8,442:433
4069.0,265.0,80.0,136.0,41483.69,12.4,51.50229,-0.14080298,12.56,32.0,0.6134403,60.449,78.428,40.75,209.9,76.65,31.35,0.8,442:444
4070.0,269.0,78.0,136.0,41496.19,12.4,51.50229,-0.14098294,12.52,33.0,0.6135917,60.2,78.763,40.32,208.1,75.74,31.35,0.8,883:435
4071.0,268.0,78.0,136.0,41508.69,12.4,51.50229,-0.14116299,12.48,33.0,0.613743,59.73100000000001,80.099,40.11,206.3,75.02,31.35,0.8,
4072.0,273.0,78.0,136.0,41521.19,12.4,51.50229,-0.14134395,12.48,33.0,0.61389434,59.09400000000001,79.727,39.93,204.5,74.31,31.35,0.8,885:437:437
4073.0,267.0,81.0,135.0,41533.69,12.4,51.50229,-0.14152399,12.48,31.0,0.6140457,58.234,80.921,39.83,203.5,75.19,31.35,0.8,442:442
4074.0,264.0,82.0,135.0,41546.1,12.4,51.502293,-0.14170295,12.48,31.0,0.6141971,57.09,83.95400000000001,39.74,202.9,76.25,31.3,0.8,437:879
4075.0,269.0,80.0,135.0,41558.5,12.4,51.502296,-0.14188097,12.46,32.0,0.6143484,55.64,81.52600000000001,39.68,203.5,76.65,31.3,0.8,446
4076.0,264.0,79.0,135.0,41571.0,12.2,51.5023,-0.14206094,12.46,32.0,0.61449975,54.281000000000006,84.247,39.61,204.0,76.99,31.3,0.8,442:442:444
4077.0,267.0,78.0,135.0,41583.6,12.0,51.502308,-0.142243,12.48,33.0,0.61465114,52.971999999999994,81.273,39.53,204.3,77.1,31.3,0.8,444:439
4078.0,270.0,79.0,135.0,41596.4,11.8,51.502316,-0.14242697,12.54,33.0,0.6148025,51.83200000000001,80.38400000000001,39.45,204.6,77.21,31.3,0.8,444:448
4079.0,267.0,79.0,134.0,41609.3,11.8,51.502323,-0.14261197,12.64,32.0,0.6149538,51.016000000000005,80.191,39.31,204.9,77.18,31.3,0.8,444:439:448
4080.0,267.0,80.0,134.0,41622.19,11.6,51.50233,-0.14279796,12.74,32.0,0.6151052,50.422999999999995,79.619,39.11,205.1,76.94,31.3,0.8,446:442
4081.0,268.0,80.0,134.0,41635.1,11.6,51.50234,-0.14298294,12.82,32.0,0.61525655,50.011,81.30199999999999,38.8,204.5,76.17,31.3,0.8,439:448
4082.0,268.0,79.0,134.0,41647.9,11.8,51.502346,-0.14316693,12.86,32.0,0.6154079,49.733,80.33399999999999,38.44,204.0,75.71,31.3,0.8,446:444
4083.0,269.0,81.0,134.0,41660.69,11.8,51.502354,-0.14335099,12.86,32.0,0.6155593,49.769000000000005,79.884,38.04,203.6,75.54,31.3,0.8,444:449:448
4084.0,267.0,81.0,134.0,41673.3,12.0,51.50236,-0.14353296,12.8,31.0,0.6157106,50.13,80.995,37.59,203.2,75.35,31.3,0.8,442:449
4085.0,266.0,82.0,134.0,41685.9,12.0,51.50237,-0.14371394,12.74,31.0,0.61586195,50.89,80.75,36.79,203.0,75.0,31.3,0.8,446:444
4086.0,266.0,81.0,135.0,41698.4,12.2,51.502373,-0.14389397,12.66,31.0,0.61601335,51.625,80.75500000000001,36.17,204.0,75.16,31.3,0.8,444:444:449
4087.0,267.0,80.0,134.0,41710.8,12.2,51.50238,-0.14407192,12.58,32.0,0.6161647,52.081,82.709,35.7,205.3,75.23,31.3,0.8,449:442
4088.0,267.0,80.0,134.0,41723.1,12.4,51.502388,-0.14424795,12.48,32.0,0.616316,52.401,81.352,35.38,206.8,75.15,31.3,0.8,448:449
4089.0,269.0,79.0,135.0,41735.19,12.4,51.502396,-0.14442396,12.38,33.0,0.61646736,52.714,81.341,35.29,208.8,75.47,31.35,0.8,442:444
4090.0,269.0,80.0,135.0,41747.3,12.6,51.502403,-0.14459696,12.28,32.0,0.61661875,53.04,83.6,35.23,211.0,75.87,31.35,0.8,449:446:439
4091.0,268.0,81.0,135.0,41759.1,12.8,51.50241,-0.14476696,12.14,32.0,0.6167701,53.286,82.263,35.44,210.8,75.18,31.3,0.8,446:446
4092.0,268.0,81.0,136.0,41770.8,12.8,51.50242,-0.14493392,12.0,32.0,0.6169214,53.689,81.405,35.64,211.1,74.75,31.3,0.8,884
4093.0,268.0,81.0,136.0,41782.3,13.0,51.502426,-0.14509997,11.84,32.0,0.6170728,54.20700000000001,82.659,35.84,212.2,74.65,31.3,0.8,444:444
4094.0,270.0,81.0,136.0,41793.69,13.0,51.502434,-0.145264,11.7,32.0,0.61722416,54.717,81.238,35.93,212.9,74.61,31.35,0.8,432:446
4095.0,270.0,82.0,136.0,41805.0,13.2,51.50244,-0.14542694,11.54,31.0,0.6173755,55.215,81.47399999999999,36.01,213.5,74.57,31.3,0.8,444:437:437
4096.0,267.0,83.0,135.0,41816.3,13.2,51.502457,-0.14558795,11.44,31.0,0.6175269,55.822,83.82700000000001,36.16,214.8,74.74,31.3,0.8,446:439
4097.0,267.0,83.0,135.0,41827.4,13.4,51.502464,-0.14574696,11.32,31.0,0.6176782,56.438,80.884,36.3,215.9,74.85,31.3,0.8,442:442
4098.0,267.0,84.0,135.0,41838.4,13.6,51.50247,-0.14590597,11.22,30.0,0.61782956,56.91799999999999,81.14699999999999,36.31,214.6,74.4,31.3,0.8,441:446
4099.0,266.0,82.0,135.0,41849.3,13.6,51.502472,-0.14606296,11.12,31.0,0.61798096,57.299,81.47,36.19,211.9,73.56,31.3,0.8,444:437:446
4100.0,269.0,81.0,135.0,41860.1,13.8,51.50248,-0.14621794,11.02,32.0,0.6181323,57.642,79.75,35.95,208.7,72.69,31.3,0.8,442:439
4101.0,268.0,82.0,135.0,41870.9,13.8,51.50249,-0.14637192,10.92,31.0,0.6182836,57.911,81.42099999999999,35.72,207.0,72.35,31.3,0.8,437:435
4102.0,264.0,83.0,136.0,41881.5,14.0,51.502495,-0.14652497,10.82,30.0,0.61843497,58.154999999999994,81.189,35.52,205.1,72.46,31.3,0.8,444:444
4103.0,272.0,82.0,135.0,41892.0,14.0,51.5025,-0.14667693,10.72,32.0,0.61858636,58.322,79.298,35.31,203.5,72.73,31.3,0.8,442:887
4104.0,270.0,85.0,135.0,41902.5,14.2,51.5025,-0.14682697,10.64,30.0,0.6187377,58.355,80.378,35.09,203.1,72.73,31.3,0.8,442:439
4105.0,265.0,87.0,135.0,41912.9,14.2,51.502506,-0.14697692,10.56,29.0,0.61888903,58.43299999999999,81.926,34.88,202.7,72.71,31.3,0.8,439:433
4106.0,264.0,85.0,136.0,41923.19,14.4,51.502514,-0.14712495,10.46,30.0,0.6190404,58.48599999999999,84.28199999999998,34.7,201.4,72.25,31.3,0.8,893:444
4107.0,266.0,82.0,135.0,41933.5,14.4,51.502525,-0.14727297,10.4,31.0,0.61919177,58.411000000000016,82.662,34.53,200.1,71.75,31.3,0.8,444:442
4108.0,269.0,82.0,135.0,41943.7,14.6,51.50253,-0.14741999,10.34,31.0,0.6193431,58.58599999999999,80.52700000000002,34.37,198.6,71.1,31.3,0.8,444:442
4109.0,269.0,81.0,135.0,41953.9,14.6,51.50253,-0.14756592,10.28,32.0,0.6194945,58.968,79.40400000000001,34.35,199.7,71.46,31.3,0.8,879
4110.0,267.0,82.0,135.0,41964.1,14.8,51.502533,-0.14771193,10.24,31.0,0.61964583,59.395999999999994,79.87100000000001,34.34,201.1,71.92,31.3,0.8,446:444:442
4111.0,271.0,84.0,135.0,41974.2,14.8,51.50254,-0.14785694,10.2,31.0,0.61979717,59.65500000000001,78.751,34.32,202.2,72.14,31.3,0.8,439
4112.0,265.0,85.0,135.0,41984.2,15.0,51.502552,-0.14800094,10.14,30.0,0.61994857,59.738,80.186,34.29,202.4,71.65,31.3,0.8,893
4113.0,265.0,86.0,134.0,41994.2,15.0,51.502552,-0.14814495,10.1,29.0,0.6200999,59.690999999999995,78.71700000000001,34.26,202.8,71.54,31.3,0.8,1330
4114.0,268.0,84.0,134.0,42004.1,15.2,51.502552,-0.14828794,10.04,30.0,0.62025124,59.612,77.452,34.23,203.3,71.56,31.3,0.8,444
4115.0,268.0,84.0,134.0,42014.0,15.2,51.502556,-0.14842993,9.98,30.0,0.6204026,59.572,79.27399999999999,34.22,204.1,71.66,31.3,0.8,887:446
4116.0,270.0,85.0,134.0,42023.9,15.4,51.50256,-0.148572,9.94,30.0,0.620554,59.54799999999999,77.08599999999998,34.27,206.2,72.19,31.3,0.8,442:442:451
4117.0,267.0,87.0,134.0,42033.7,15.4,51.502563,-0.14871399,9.9,29.0,0.6207053,59.47099999999999,78.064,34.3,207.1,72.34,31.3,0.8,896:446
4118.0,266.0,87.0,133.0,42043.6,15.6,51.50257,-0.14885497,9.88,29.0,0.62085664,59.309000000000005,77.57000000000001,34.31,207.0,72.17,31.3,0.8,451:449
4119.0,270.0,86.0,132.0,42053.5,15.6,51.50258,-0.14899696,9.88,30.0,0.62100804,59.077,77.007,34.36,207.0,71.97,31.3,0.8,442:451
4120.0,265.0,87.0,132.0,42063.3,15.6,51.502586,-0.14913794,9.86,29.0,0.6211594,58.86,76.90200000000002,34.43,207.1,71.75,31.25,0.8,453:444
4121.0,265.0,84.0,132.0,42073.2,15.8,51.502586,-0.14927994,9.86,30.0,0.6213107,58.626999999999995,75.61699999999999,34.58,207.8,71.62,31.25,0.8,453:449
4122.0,268.0,83.0,133.0,42082.9,15.8,51.502586,-0.14942092,9.84,31.0,0.6214621,58.38399999999999,76.542,34.74,208.3,71.5,31.3,0.8,442:455
4123.0,269.0,84.0,133.0,42092.1,16.0,51.502583,-0.14955394,9.7,31.0,0.62161344,58.198,76.10499999999999,34.91,208.4,71.41,31.3,0.8,453:446:453
4124.0,265.0,83.0,133.0,42101.1,16.0,51.502556,-0.14967498,9.52,30.0,0.6217648,57.98599999999999,76.278,35.07,209.2,71.89,31.3,0.8,453:451
4125.0,267.0,82.0,134.0,42110.1,15.8,51.502487,-0.14971898,9.36,31.0,0.6219162,57.686,78.525,35.24,210.1,72.39,31.3,0.8,449:442
4126.0,266.0,81.0,134.0,42119.2,15.8,51.502445,-0.14961094,9.2,31.0,0.6220675,57.321000000000005,75.252,35.32,208.5,71.39,31.25,0.8,451:453
4127.0,268.0,81.0,134.0,42128.3,15.6,51.502434,-0.14948194,9.08,32.0,0.62221885,57.223,76.907,35.42,207.4,70.76,31.3,0.8,451:893
4128.0,271.0,83.0,134.0,42137.4,15.6,51.502426,-0.14935093,9.06,31.0,0.62237024,57.242,75.414,35.56,207.4,70.95,31.3,0.8,451:449
4129.0,267.0,85.0,134.0,42146.7,15.6,51.502426,-0.14921698,9.12,30.0,0.6225216,57.261,75.559,35.59,207.0,70.78,31.3,0.8,446:441
4130.0,264.0,84.0,134.0,42156.1,15.4,51.502426,-0.14908095,9.2,30.0,0.6226729,57.346,75.973,35.67,207.5,71.31,31.3,0.8,451:449
4131.0,267.0,82.0,133.0,42165.8,15.4,51.50243,-0.14894298,9.32,31.0,0.62282425,57.42500000000001,74.70499999999998,35.74,208.2,71.97,31.25,0.8,446:446
4132.0,267.0,82.0,133.0,42175.6,15.4,51.502434,-0.148801,9.46,31.0,0.62297565,57.535,76.079,35.72,208.6,72.29,31.25,0.8,449:451
4133.0,269.0,81.0,132.0,42185.6,15.2,51.502438,-0.14865799,9.64,32.0,0.623127,57.674,74.465,35.69,207.7,71.95,31.25,0.8,446
4134.0,269.0,82.0,133.0,42195.7,15.2,51.502438,-0.14851199,9.8,31.0,0.6232783,57.762,76.87400000000001,35.65,205.8,71.05,31.25,0.8,1348:453
4135.0,267.0,82.0,133.0,42206.0,15.2,51.50244,-0.14836295,9.98,31.0,0.6234297,57.761,75.341,35.61,203.9,70.16,31.25,0.8,451:442:456
4136.0,269.0,83.0,134.0,42216.5,15.0,51.50244,-0.14821292,10.14,31.0,0.62358105,57.811,76.34299999999999,35.47,200.4,69.6,31.25,0.8,453:451
4137.0,267.0,83.0,133.0,42227.1,15.0,51.502438,-0.14805995,10.3,31.0,0.6237324,57.82800000000001,75.994,35.33,197.0,69.13,31.25,0.8,448:456
4138.0,269.0,83.0,133.0,42237.8,14.8,51.502434,-0.14790496,10.44,31.0,0.6238838,57.867999999999995,74.814,35.22,195.0,68.72,31.25,0.8,453:448
4139.0,268.0,84.0,133.0,42248.7,14.8,51.50243,-0.14774898,10.6,30.0,0.6240351,57.955000000000005,76.739,35.17,193.4,68.64,31.25,0.8,448:444
4140.0,267.0,85.0,133.0,42259.8,14.6,51.502422,-0.14758998,10.76,30.0,0.62418646,57.912,75.13399999999999,35.21,192.7,69.32,31.25,0.8,451:453:449
4141.0,267.0,85.0,133.0,42270.9,14.6,51.50242,-0.14742896,10.88,30.0,0.62433785,57.75599999999999,75.45700000000001,35.25,192.9,69.83,31.25,0.8,446
4142.0,267.0,85.0,133.0,42282.3,14.4,51.502415,-0.14726593,11.04,30.0,0.6244892,57.571000000000005,75.736,35.3,193.7,70.2,31.3,0.8,451:449:453
4143.0,267.0,84.0,133.0,42293.8,14.4,51.502403,-0.14710198,11.2,30.0,0.6246405,57.459999999999994,73.76599999999999,35.38,193.9,70.38,31.25,0.8,451:451
4144.0,265.0,85.0,133.0,42305.4,14.2,51.502396,-0.14693493,11.34,30.0,0.62479186,57.419,75.73299999999999,35.51,193.0,70.23,31.25,0.8,446:451
4145.0,267.0,82.0,132.0,42317.1,14.0,51.50239,-0.14676696,11.46,31.0,0.62494326,57.412,73.92699999999999,35.63,191.7,69.98,31.25,0.8,451:451:446
4146.0,269.0,81.0,132.0,42328.8,14.0,51.502384,-0.14659898,11.58,32.0,0.6250946,57.416999999999994,73.164,35.74,190.0,69.64,31.25,0.8,453:451
4147.0,267.0,81.0,132.0,42340.5,13.8,51.502377,-0.14643092,11.64,31.0,0.6252459,57.379,75.18100000000001,35.79,189.5,69.82,31.25,0.8,444:453
4148.0,268.0,81.0,132.0,42352.3,13.8,51.502365,-0.14626296,11.7,32.0,0.6253973,57.38666666666667,74.23222222222222,35.82,189.3,70.08,31.25,0.8,453
4149.0,267.0,82.0,132.0,42364.0,13.6,51.502357,-0.14609599,11.72,31.0,0.62554866,57.50636363636364,74.60181818181819,35.85,188.9,70.08,31.25,0.8,903:455
4150.0,269.0,81.0,132.0,42375.7,13.6,51.502346,-0.14592794,11.72,32.0,0.6257,57.668000000000006,74.023,35.84,188.2,69.34,31.25,0.8,453:442:458
4151.0,269.0,81.0,133.0,42387.4,13.4,51.50234,-0.14575996,11.72,32.0,0.6258514,57.815,74.147,35.89,189.4,69.69,31.3,0.8,456:451
4152.0,270.0,82.0,133.0,42399.1,13.2,51.50233,-0.14559299,11.72,31.0,0.6260027,57.979,76.87,36.04,192.2,70.67,31.25,0.8,448:456
4153.0,270.0,83.0,133.0,42410.9,13.2,51.502323,-0.14542493,11.72,31.0,0.62615407,58.1,74.363,36.38,195.9,71.83,31.25,0.8,455:444
4154.0,268.0,86.0,134.0,42422.6,13.0,51.502316,-0.14525695,11.72,30.0,0.62630546,58.227999999999994,75.581,36.71,199.5,72.68,31.25,0.8,456:451:451
4155.0,266.0,85.0,133.0,42434.3,13.0,51.502304,-0.14508797,11.72,30.0,0.6264568,58.30000000000001,73.83200000000001,37.07,201.4,72.91,31.25,0.8,453:451
4156.0,267.0,84.0,133.0,42446.0,12.8,51.5023,-0.144919,11.72,30.0,0.62660813,58.349,74.92800000000001,37.45,201.4,72.44,31.25,0.8,446:453
4157.0,270.0,84.0,133.0,42457.8,12.6,51.502296,-0.14474994,11.74,31.0,0.62675947,58.424000000000014,74.40899999999999,37.92,203.9,73.65,31.25,0.8,446:446
4158.0,266.0,86.0,133.0,42469.6,12.6,51.502293,-0.14457895,11.74,30.0,0.62691087,58.517,73.963,38.34,205.8,74.41,31.25,0.8,451:453
4159.0,266.0,86.0,133.0,42481.5,12.4,51.50228,-0.14440896,11.78,30.0,0.6270622,58.649,75.77000000000001,38.73,206.8,74.62,31.25,0.8,451:446:455
4160.0,267.0,83.0,132.0,42493.4,12.4,51.502274,-0.14423797,11.82,31.0,0.62721354,58.687,74.207,39.21,206.1,74.71,31.25,0.8,453:449
4161.0,266.0,82.0,132.0,42505.3,12.2,51.50227,-0.14406799,11.86,31.0,0.62736493,58.626,74.422,39.71,204.5,74.64,31.25,0.8,453:446
4162.0,267.0,81.0,132.0,42517.2,12.2,51.50226,-0.143897,11.88,31.0,0.62751627,58.49499999999999,77.095,40.28,201.6,73.45,31.25,0.8,456:453
4163.0,268.0,80.0,132.0,42529.1,12.0,51.50225,-0.14372592,11.9,32.0,0.6276676,58.444,74.429,40.77,203.3,74.59,31.25,0.8,455:449
4164.0,271.0,82.0,132.0,42541.1,12.0,51.502243,-0.14355594,11.92,32.0,0.627819,58.605,74.645,41.04,204.6,75.16,31.25,0.8,911
4165.0,269.0,82.0,132.0,42553.0,11.8,51.502235,-0.14338495,11.92,31.0,0.62797034,58.812,76.193,41.15,205.0,75.11,31.25,0.8,451:451:455
4166.0,269.0,83.0,131.0,42564.9,11.8,51.502228,-0.14321396,11.92,31.0,0.6281217,58.82000000000001,77.786,40.95,203.9,75.33,31.25,0.8,455:453
4167.0,267.0,84.0,132.0,42576.8,11.8,51.50222,-0.14304297,11.92,30.0,0.62827307,58.524,78.878,40.69,202.9,75.49,31.25,0.8,451:456
4168.0,267.0,84.0,131.0,42588.7,11.6,51.502216,-0.14287096,11.92,30.0,0.6284244,58.436,76.75800000000001,40.27,202.2,75.47,31.25,0.8,910:448
4169.0,269.0,84.0,131.0,42600.6,11.6,51.502213,-0.14269997,11.9,31.0,0.62857574,58.56999999999999,77.846,39.88,201.4,75.22,31.25,0.8,460:460
4170.0,266.0,83.0,131.0,42612.5,11.8,51.50221,-0.14252898,11.9,31.0,0.6287271,58.83700000000001,76.311,39.45,199.6,74.92,31.25,0.8,453:453
4171.0,266.0,82.0,131.0,42624.3,11.8,51.5022,-0.14235991,11.88,31.0,0.6288785,59.05800000000001,76.54400000000001,39.16,199.2,74.79,31.25,0.8,460:456
4172.0,268.0,81.0,131.0,42636.0,12.0,51.502197,-0.14219093,11.84,32.0,0.6290298,59.109,77.264,38.97,200.0,74.77,31.25,0.8,453:476
4173.0,267.0,81.0,131.0,42647.6,12.2,51.50219,-0.14202498,11.78,31.0,0.62918115,59.074,76.237,38.77,202.1,75.59,31.25,0.8,437:456
4174.0,267.0,82.0,131.0,42659.0,12.4,51.502182,-0.14186095,11.68,31.0,0.62933254,59.07222222222223,77.23222222222222,38.57,204.6,76.63,31.25,0.8,453:458:458
4175.0,268.0,81.0,131.0,42670.3,12.4,51.502174,-0.14169699,11.56,32.0,0.6294839,58.973636363636366,76.49636363636364,38.39,206.6,76.97,31.25,0.8,451:458
4176.0,268.0,81.0,131.0,42681.6,12.4,51.50217,-0.14153497,11.46,32.0,0.6296352,58.99899999999999,76.19999999999999,38.2,208.3,77.22,31.25,0.8,458:455
4177.0,268.0,82.0,132.0,42693.0,12.4,51.502167,-0.14137094,11.4,31.0,0.6297866,59.112999999999985,76.975,37.93,207.7,76.88,31.25,0.8,449:458
4178.0,268.0,82.0,131.0,42704.4,12.4,51.502163,-0.14120598,11.36,31.0,0.62993795,59.261999999999986,75.591,37.68,207.2,76.58,31.25,0.8,458:456
4179.0,269.0,83.0,132.0,42715.9,12.4,51.502163,-0.14104195,11.38,31.0,0.6300893,59.331,75.97500000000001,37.49,207.1,76.71,31.25,0.8,455:458
