time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,hrv
3095.0,330.0,58.0,141.0,30828.3,128.2,-10.748152,165.85236,12.52,54.0,0.25721022,55.50777777777778,80.1222222222222,33.1,288.9,92.25,419
3096.0,328.0,59.0,140.0,30841.4,127.8,-10.748045,165.8524,12.68,53.0,0.25721022,55.593,80.04499999999999,33.36,289.3,92.47,430:425:423
3097.0,331.0,58.0,140.0,30854.6,127.6,-10.74796,165.85248,12.86,54.0,0.25721022,55.66363636363636,81.28454545454547,33.62,289.8,92.68,426:425:421
3098.0,331.0,57.0,140.0,30867.7,127.6,-10.747928,165.8526,12.98,55.0,0.25721022,55.846666666666664,82.84222222222222,33.84,290.3,92.89,426:425
3099.0,331.0,57.0,141.0,30880.7,127.8,-10.747934,165.8527,13.04,55.0,0.25721022,55.79636363636364,81.08999999999999,34.03,290.7,92.99,423:421
3100.0,332.0,58.0,140.0,30893.3,128.0,-10.747952,165.85283,13.0,55.0,0.25721022,55.303999999999995,81.554,34.08,291.0,92.52,423:430:425
3101.0,328.0,58.0,141.0,30905.7,128.2,-10.747974,165.85294,12.86,54.0,0.25721022,54.90444444444445,81.78888888888889,34.13,291.3,92.06,425:426
3102.0,329.0,57.0,141.0,30917.9,128.6,-10.747988,165.85306,12.66,55.0,0.25721022,54.6109090909091,81.44,34.16,291.4,92.01,419:433:426
3103.0,330.0,57.0,141.0,30929.8,128.8,-10.747981,165.85316,12.42,55.0,0.25721022,54.883,81.239,34.19,291.3,91.97,426:418
3104.0,329.0,56.0,141.0,30941.6,128.8,-10.747939,165.85326,12.18,56.0,0.25721022,55.27222222222222,80.32333333333334,34.19,290.0,92.01,430:423
3105.0,331.0,55.0,141.0,30953.4,128.8,-10.747872,165.85333,12.02,57.0,0.25721022,55.79636363636364,80.72363636363636,34.17,290.0,92.28,839:426
3106.0,334.0,56.0,141.0,30965.2,128.8,-10.747792,165.85341,11.9,57.0,0.25721022,56.30899999999999,80.40799999999999,34.11,292.4,92.99,423:421
3107.0,339.0,55.0,141.0,30977.2,128.8,-10.747707,165.85349,11.86,59.0,0.25721022,56.465555555555554,79.38222222222221,34.04,294.9,94.23,419:419
3108.0,330.0,56.0,141.0,30989.2,128.8,-10.747629,165.85356,11.88,56.0,0.25721022,56.53181818181818,80.86454545454545,34.01,297.2,94.64,425:423:423
3109.0,326.0,57.0,141.0,31001.1,129.0,-10.747578,165.85365,11.9,55.0,0.25721022,56.69199999999999,80.761,33.97,298.9,94.66,412:425
3110.0,333.0,56.0,141.0,31012.9,129.2,-10.747558,165.85376,11.9,57.0,0.25721022,56.806666666666665,82.26555555555554,33.86,299.8,94.54,421:423
3111.0,331.0,56.0,141.0,31024.5,129.4,-10.747562,165.85387,11.86,56.0,0.25721022,56.77090909090908,82.27,33.75,300.6,94.4,423:423:421
3112.0,332.0,55.0,141.0,31035.8,129.6,-10.747576,165.85397,11.72,58.0,0.25721022,56.589,80.973,33.58,299.9,93.9,421
3113.0,334.0,54.0,142.0,31047.0,129.8,-10.747592,165.85406,11.56,59.0,0.25721022,56.577777777777776,81.12111111111112,33.41,299.2,93.42,837:418
3114.0,332.0,55.0,142.0,31057.9,130.2,-10.747606,165.85417,11.36,58.0,0.25721022,56.83818181818182,80.02272727272728,33.12,298.2,93.17,421:416
3115.0,330.0,55.0,143.0,31068.7,130.4,-10.7476225,165.85426,11.16,57.0,0.25721022,57.07500000000001,79.21099999999998,32.97,297.9,93.08,416:418:421
3116.0,330.0,56.0,142.0,31079.2,130.6,-10.747644,165.85435,10.94,56.0,0.25721022,57.076666666666675,78.90666666666667,32.9,298.2,93.09,421:414
3117.0,330.0,55.0,142.0,31089.7,130.6,-10.747665,165.85445,10.78,57.0,0.25721022,57.11000000000001,78.73363636363636,32.82,298.9,93.21,416:412:425
3118.0,331.0,55.0,142.0,31100.1,130.8,-10.747687,165.85454,10.62,57.0,0.25721022,57.199,81.083,32.74,299.8,93.35,418:416:414
3119.0,338.0,55.0,142.0,31110.5,130.8,-10.747708,165.85463,10.52,59.0,0.25721022,57.24300000000001,80.04100000000001,32.67,300.1,93.25,414:414
3120.0,331.0,56.0,142.0,31121.0,130.8,-10.747739,165.85472,10.46,56.0,0.25721022,56.848,78.89899999999999,32.6,300.2,93.04,423:416
3121.0,329.0,56.0,143.0,31131.6,130.8,-10.747808,165.8548,10.48,56.0,0.25721022,56.45799999999999,79.027,32.53,300.3,92.84,416:414:418
3122.0,336.0,55.0,144.0,31142.2,130.6,-10.747902,165.85481,10.5,58.0,0.25721022,56.214,80.68700000000001,32.46,300.3,92.61,414:416
3123.0,333.0,54.0,143.0,31153.0,130.6,-10.747999,165.8548,10.58,59.0,0.25721022,55.861,79.057,32.3,299.2,91.93,411:412:416
3124.0,335.0,55.0,144.0,31163.8,130.4,-10.748096,165.85478,10.66,58.0,0.25721022,55.708000000000006,78.26599999999999,32.13,298.1,91.28,416:416
3125.0,333.0,56.0,144.0,31174.8,130.4,-10.748193,165.85477,10.76,57.0,0.25721022,55.797,78.369,31.81,297.6,90.8,412:414
3126.0,337.0,58.0,144.0,31185.9,130.4,-10.748289,165.85474,10.86,55.0,0.25721022,56.007000000000005,78.56300000000002,31.49,297.0,90.36,414:418:416
3127.0,327.0,58.0,144.0,31197.1,130.4,-10.748382,165.85469,10.98,54.0,0.25721022,56.028,78.41900000000001,31.16,296.8,90.27,412:418
3128.0,327.0,58.0,144.0,31208.4,130.2,-10.74847,165.85464,11.08,54.0,0.25721022,56.025,78.276,30.83,296.5,90.18,416:412
3129.0,332.0,57.0,144.0,31219.7,130.2,-10.748556,165.85458,11.18,56.0,0.25721022,56.248000000000005,79.604,30.58,296.1,89.97,829:419
3130.0,333.0,57.0,144.0,31230.9,130.2,-10.748641,165.85454,11.22,56.0,0.25721022,56.665000000000006,78.316,30.35,295.6,89.73,418:416
3131.0,333.0,58.0,145.0,31242.0,130.4,-10.74873,165.85448,11.22,55.0,0.25721022,56.878,79.156,30.1,295.3,89.53,418:416:414
3132.0,334.0,58.0,144.0,31252.9,130.4,-10.748824,165.85445,11.16,55.0,0.25721022,56.779999999999994,78.643,29.77,295.4,89.53,421:418
3133.0,330.0,58.0,145.0,31263.7,130.6,-10.748921,165.85445,11.06,54.0,0.25721022,56.685,79.94500000000001,29.51,296.3,89.67,418:416
3134.0,330.0,58.0,144.0,31274.2,130.8,-10.749014,165.85446,10.9,54.0,0.25721022,56.288,79.217,29.33,298.0,89.94,414:423:418
3135.0,330.0,58.0,144.0,31284.4,131.0,-10.749103,165.85449,10.7,54.0,0.25721022,55.74300000000001,78.135,29.17,299.7,90.22,418:416:418
3136.0,330.0,58.0,144.0,31294.3,131.2,-10.749188,165.85452,10.46,54.0,0.25721022,55.485,78.341,29.06,301.3,90.48,416:423
3137.0,334.0,57.0,145.0,31304.0,131.4,-10.749274,165.85454,10.22,56.0,0.25721022,55.705,77.705,28.95,303.0,90.65,421:418
3138.0,335.0,57.0,144.0,31313.5,131.8,-10.749359,165.85455,9.96,56.0,0.25721022,56.064,77.38699999999999,28.83,305.1,90.61,418:418:418
3139.0,329.0,57.0,144.0,31322.8,132.0,-10.749443,165.85455,9.72,55.0,0.25721022,56.343,77.723,28.73,304.1,89.31,428:418
3140.0,328.0,58.0,144.0,31331.9,132.2,-10.749524,165.85457,9.5,54.0,0.25721022,56.46900000000001,77.281,28.64,302.7,87.88,418:418
3141.0,326.0,57.0,144.0,31340.8,132.4,-10.749603,165.85458,9.3,55.0,0.25721022,56.473,78.945,28.57,300.7,86.67,425:421:416
3142.0,332.0,57.0,143.0,31349.5,132.4,-10.749674,165.85461,9.1,56.0,0.25721022,56.25899999999999,77.646,28.53,297.8,85.92,416:418
3143.0,337.0,55.0,143.0,31358.3,132.4,-10.749728,165.85468,8.96,59.0,0.25721022,55.902,77.869,28.49,294.9,85.19,421
3144.0,336.0,54.0,144.0,31367.4,132.0,-10.749759,165.85475,8.92,59.0,0.25721022,55.947,77.921,28.5,292.3,84.7,421:833
3145.0,330.0,55.0,143.0,31376.9,131.6,-10.749777,165.85483,9.0,57.0,0.25721022,56.29,77.71199999999999,28.51,289.9,84.24,418:423:419
3146.0,336.0,55.0,143.0,31386.7,131.2,-10.749786,165.85492,9.18,58.0,0.25721022,56.601,78.03200000000001,28.57,291.3,84.43,418:416
3147.0,341.0,56.0,143.0,31397.0,130.8,-10.74979,165.85501,9.5,58.0,0.25721022,56.43699999999999,78.92,28.63,292.7,84.62,419:425:421
3148.0,332.0,57.0,143.0,31407.7,130.4,-10.749788,165.85512,9.88,56.0,0.25721022,55.81400000000001,75.467,28.62,292.6,84.26,419:419
3149.0,332.0,58.0,143.0,31418.7,130.0,-10.74978,165.85521,10.26,55.0,0.25721022,55.279,76.063,28.6,291.9,83.74,419:425
3150.0,324.0,58.0,143.0,31429.8,129.6,-10.749762,165.85532,10.58,53.0,0.25721022,55.159000000000006,77.119,28.57,292.2,84.06,421:421:416
3151.0,331.0,56.0,143.0,31441.1,129.6,-10.749724,165.85541,10.88,56.0,0.25721022,55.443000000000005,79.288,28.56,293.2,84.91,416:425:421
3152.0,334.0,56.0,143.0,31452.1,129.8,-10.749664,165.85548,11.02,57.0,0.25721022,55.889,78.83700000000002,28.56,292.9,85.72,419:418
3153.0,327.0,55.0,143.0,31462.8,130.2,-10.749594,165.85556,11.02,57.0,0.25721022,56.326,77.96000000000001,28.58,291.7,86.5,412:428
3154.0,332.0,55.0,144.0,31473.1,130.6,-10.749522,165.85562,10.88,58.0,0.25721022,56.459,78.563,28.58,291.1,86.99,421:418:418
3155.0,336.0,55.0,143.0,31482.9,131.0,-10.74945,165.85567,10.62,58.0,0.25721022,56.63777777777777,79.04555555555555,28.55,291.3,87.1,412:425
3156.0,334.0,56.0,143.0,31492.5,131.4,-10.749373,165.85571,10.28,57.0,0.25721022,56.71454545454546,78.33090909090909,28.52,291.3,87.17,423:418
3157.0,325.0,57.0,142.0,31501.7,131.6,-10.749295,165.85574,9.92,54.0,0.25721022,56.549,78.27799999999999,28.49,291.2,87.19,419:416:426
3158.0,337.0,57.0,143.0,31510.6,132.0,-10.749224,165.85577,9.56,56.0,0.25721022,56.328,77.958,28.48,290.9,87.21,423
3159.0,330.0,57.0,144.0,31519.2,132.4,-10.749174,165.85583,9.22,55.0,0.25721022,56.041,79.179,28.53,289.5,87.24,838:426
3160.0,326.0,57.0,143.0,31527.4,132.6,-10.749156,165.85591,8.9,55.0,0.25721022,55.843,77.561,28.59,288.4,87.38,847:419
3161.0,332.0,57.0,143.0,31535.5,132.8,-10.749163,165.85599,8.6,56.0,0.25721022,55.569,77.236,28.68,288.9,88.2,421:421
3162.0,331.0,57.0,143.0,31543.4,133.2,-10.749181,165.85605,8.34,55.0,0.25721022,55.622,77.66999999999999,28.76,289.3,89.01,430:425
3163.0,331.0,56.0,143.0,31551.1,133.2,-10.749204,165.85612,8.1,56.0,0.25721022,55.724,78.22,28.85,289.4,89.09,423:416:430
3164.0,336.0,56.0,143.0,31558.8,133.4,-10.749229,165.85619,7.92,57.0,0.25721022,55.949,78.48,28.93,289.5,89.07,426
3165.0,333.0,56.0,142.0,31566.4,133.6,-10.749252,165.85625,7.8,57.0,0.25721022,56.267,77.37199999999999,28.98,289.8,89.08,841:428
3166.0,329.0,56.0,143.0,31573.9,134.0,-10.749271,165.85632,7.68,56.0,0.25721022,56.346,77.161,29.04,290.3,89.09,426:421:421
3167.0,334.0,57.0,142.0,31581.3,134.2,-10.749282,165.85638,7.58,56.0,0.25721022,56.307,77.01599999999999,29.15,289.3,88.85,414:430:423
3168.0,331.0,56.0,142.0,31588.5,134.4,-10.749281,165.85645,7.48,56.0,0.25721022,56.236,77.991,29.29,287.7,88.46,421:423
3169.0,328.0,55.0,142.0,31595.5,134.8,-10.749268,165.8565,7.34,57.0,0.25721022,55.995000000000005,77.16599999999998,29.45,285.8,87.74,414:430
3170.0,331.0,55.0,142.0,31602.3,135.0,-10.749248,165.85657,7.18,57.0,0.25721022,55.63599999999999,77.99600000000001,29.62,283.9,86.9,425:423:418
3171.0,331.0,55.0,141.0,31609.0,135.2,-10.749224,165.85663,7.02,57.0,0.25721022,55.571000000000005,78.53999999999999,29.73,282.8,86.88,425:423
3172.0,329.0,56.0,141.0,31615.4,135.6,-10.749197,165.85667,6.82,56.0,0.25721022,55.729,78.87100000000001,29.84,281.8,86.98,418:418
3173.0,334.0,55.0,141.0,31621.8,135.8,-10.749171,165.85674,6.66,58.0,0.25721022,55.93300000000001,79.011,29.99,282.5,87.95,423:421:418
3174.0,333.0,55.0,142.0,31628.0,136.0,-10.749145,165.85678,6.5,58.0,0.25721022,56.267,79.11699999999999,30.17,285.2,89.96,418:423
3175.0,329.0,55.0,142.0,31634.1,136.4,-10.74912,165.85683,6.36,57.0,0.25721022,56.562,78.82300000000001,30.41,287.4,90.89,421:418
3176.0,330.0,56.0,142.0,31640.1,136.6,-10.749101,165.85689,6.22,56.0,0.25721022,56.642,78.702,30.65,289.4,91.6,419
3177.0,330.0,56.0,142.0,31645.9,137.0,-10.74909,165.85693,6.1,56.0,0.25721022,56.696000000000005,78.5,30.85,289.3,91.65,842:421:418
3178.0,331.0,56.0,142.0,31651.7,137.2,-10.749088,165.85698,5.98,56.0,0.25721022,56.81699999999999,79.77,31.06,289.1,91.69,419:423
3179.0,341.0,55.0,142.0,31657.3,137.4,-10.749093,165.85704,5.86,59.0,0.25721022,56.947,78.86899999999999,31.24,289.2,92.12,418:416
3180.0,335.0,55.0,142.0,31662.9,137.6,-10.7491045,165.85709,5.76,58.0,0.25721022,56.849,78.776,31.42,289.3,92.61,419:423:418
3181.0,333.0,56.0,143.0,31668.4,138.0,-10.749122,165.85713,5.66,57.0,0.25721022,56.765,77.81800000000001,31.66,290.5,93.49,418:416
3182.0,332.0,58.0,143.0,31673.9,138.2,-10.749145,165.85718,5.6,55.0,0.25721022,56.623000000000005,76.643,31.89,292.4,94.31,421:421
3183.0,331.0,59.0,143.0,31679.3,138.4,-10.749172,165.85722,5.52,54.0,0.25721022,56.31,77.094,32.07,294.8,94.74,416:418:416:423
3184.0,327.0,58.0,143.0,31684.7,138.6,-10.749204,165.85725,5.48,54.0,0.25721022,56.298,78.68299999999999,32.23,295.1,94.73,421:421
3185.0,333.0,57.0,142.0,31690.1,138.8,-10.74924,165.85728,5.44,56.0,0.25721022,56.55,80.00200000000001,32.38,293.6,94.38,419:416
3186.0,332.0,56.0,143.0,31695.4,139.0,-10.749281,165.85732,5.4,57.0,0.25721022,56.803,78.61799999999998,32.53,293.1,94.66,423:421:414
3187.0,328.0,55.0,143.0,31700.8,139.2,-10.749325,165.85733,5.38,57.0,0.25721022,56.852999999999994,78.297,32.68,292.7,95.13,425:419
3188.0,333.0,56.0,143.0,31706.1,139.4,-10.749372,165.85735,5.36,57.0,0.25721022,56.812,78.102,32.92,291.0,94.91,419:416
3189.0,330.0,55.0,143.0,31711.5,139.6,-10.74942,165.85736,5.36,57.0,0.25721022,56.965,78.33900000000001,33.16,289.1,94.55,421:423
3190.0,337.0,56.0,143.0,31716.9,139.8,-10.74947,165.85736,5.36,57.0,0.25721022,56.94499999999999,78.41,33.35,287.6,94.35,418:419:421
3191.0,333.0,57.0,143.0,31722.5,140.0,-10.74952,165.85735,5.42,56.0,0.25721022,56.694,78.63,33.55,286.4,94.28,418:418
3192.0,329.0,58.0,143.0,31728.1,140.2,-10.74957,165.85735,5.46,54.0,0.25721022,56.477,78.77699999999999,33.75,285.4,94.29,421:423:421
3193.0,336.0,59.0,143.0,31733.7,140.4,-10.74962,165.85735,5.52,54.0,0.25721022,56.09,79.08500000000001,33.94,284.0,94.12,423:418
3194.0,330.0,58.0,142.0,31739.4,140.6,-10.749669,165.85733,5.58,54.0,0.25721022,55.99100000000001,80.04499999999999,34.14,282.3,93.84,419:425
3195.0,327.0,58.0,143.0,31745.1,140.6,-10.749716,165.8573,5.64,54.0,0.25721022,55.980999999999995,79.793,34.31,281.5,93.62,423:421:418
3196.0,328.0,58.0,143.0,31750.8,140.8,-10.749762,165.85727,5.66,54.0,0.25721022,55.96999999999999,78.681,34.44,282.0,93.51,851
3197.0,332.0,57.0,143.0,31756.7,141.0,-10.749806,165.85725,5.72,56.0,0.25721022,56.249,78.613,34.47,283.2,93.44,421:418
3198.0,336.0,58.0,143.0,31762.7,141.2,-10.749852,165.85722,5.8,55.0,0.25721022,56.654,78.66400000000002,34.43,284.7,93.38,428:425:423
3199.0,333.0,57.0,143.0,31768.8,141.4,-10.749897,165.8572,5.88,56.0,0.25721022,56.835,77.92500000000001,34.41,283.3,93.14,414:421:425
3200.0,330.0,57.0,142.0,31775.0,141.6,-10.749945,165.85716,5.98,55.0,0.25721022,56.859,78.58399999999999,34.44,283.0,93.24,425:423
3201.0,328.0,57.0,142.0,31781.1,141.8,-10.749997,165.85713,6.06,55.0,0.25721022,56.90599999999999,78.91900000000001,34.5,283.6,93.6,421:416
3202.0,332.0,57.0,142.0,31787.2,142.2,-10.750051,165.85713,6.1,56.0,0.25721022,56.95400000000001,80.713,34.44,283.9,93.7,425:425:421
3203.0,332.0,57.0,142.0,31793.1,142.4,-10.750103,165.85713,6.08,56.0,0.25721022,56.872,79.475,34.37,284.2,93.79,419:423
3204.0,330.0,56.0,142.0,31798.8,142.8,-10.750148,165.85716,6.0,56.0,0.25721022,56.553,78.958,34.23,286.5,94.63,423:419
3205.0,332.0,55.0,141.0,31804.3,143.2,-10.750185,165.8572,5.86,58.0,0.25721022,56.66300000000001,79.43299999999999,34.1,288.9,95.51,416:425:423
3206.0,339.0,55.0,142.0,31809.7,143.4,-10.750216,165.85724,5.72,59.0,0.25721022,56.80800000000001,80.482,34.08,292.1,96.38,421
3207.0,338.0,56.0,142.0,31815.0,143.8,-10.750244,165.85727,5.56,58.0,0.25721022,56.522000000000006,78.609,34.1,293.7,96.68,847:425
3208.0,326.0,58.0,142.0,31820.2,144.0,-10.750271,165.85732,5.42,54.0,0.25721022,56.625,79.15700000000001,34.16,293.1,96.12,421:416:425
3209.0,334.0,58.0,142.0,31825.3,144.4,-10.750297,165.85735,5.3,55.0,0.25721022,56.918000000000006,78.19999999999999,34.17,292.6,95.74,423:421
3210.0,330.0,57.0,141.0,31830.4,144.6,-10.750322,165.85739,5.22,55.0,0.25721022,57.12555555555556,80.45777777777778,34.15,292.1,95.42,414:425
3211.0,331.0,56.0,142.0,31835.4,144.8,-10.750347,165.85742,5.14,56.0,0.25721022,57.377272727272725,77.95363636363636,34.11,291.9,95.21,423:419
3212.0,334.0,56.0,142.0,31840.4,145.2,-10.750372,165.85747,5.08,57.0,0.25721022,57.624,78.33500000000001,33.99,292.9,95.4,419:416
3213.0,328.0,57.0,142.0,31845.4,145.4,-10.750397,165.8575,5.04,55.0,0.25721022,58.138,77.70500000000001,33.84,294.0,95.64,837:418
3214.0,332.0,55.0,142.0,31850.4,145.8,-10.750424,165.85754,5.02,58.0,0.25721022,58.423,77.944,33.68,295.1,95.95,416:414:419
3215.0,334.0,55.0,142.0,31855.3,146.0,-10.750453,165.85757,4.98,58.0,0.25721022,58.276,76.96399999999998,33.47,294.9,95.72,414:425
3216.0,329.0,55.0,142.0,31860.3,146.2,-10.750488,165.8576,4.98,57.0,0.25721022,58.18699999999999,77.617,33.25,294.5,95.45,421:418
3217.0,331.0,56.0,142.0,31865.2,146.4,-10.750528,165.85762,4.96,56.0,0.25721022,58.093,78.508,33.02,293.5,95.19,837:419
3218.0,333.0,57.0,142.0,31870.3,146.6,-10.750573,165.85764,4.98,56.0,0.25721022,57.803,78.03999999999999,32.79,292.4,94.87,421:418:416
3219.0,337.0,57.0,143.0,31875.6,146.6,-10.750619,165.85762,5.04,56.0,0.25721022,57.444,75.119,32.58,289.6,94.08,423:423
3220.0,326.0,57.0,144.0,31881.3,146.8,-10.750661,165.85759,5.2,55.0,0.25721022,56.949,75.36099999999999,32.41,288.5,94.12,419:418
3221.0,334.0,57.0,143.0,31887.0,147.2,-10.750699,165.85756,5.34,56.0,0.25721022,56.84100000000001,75.477,32.28,288.4,94.81,423:423:419
3222.0,330.0,57.0,144.0,31892.5,147.6,-10.750729,165.85751,5.46,55.0,0.25721022,56.907,75.72599999999998,32.18,289.1,95.43,414:425
3223.0,331.0,58.0,143.0,31897.7,148.0,-10.7507515,165.85747,5.48,54.0,0.25721022,57.052,75.82199999999999,32.14,290.5,95.97,423:423
3224.0,335.0,58.0,143.0,31902.5,148.4,-10.750771,165.85744,5.38,55.0,0.25721022,56.857000000000006,76.91,32.12,291.3,96.19,839:421
3225.0,325.0,58.0,143.0,31907.0,148.8,-10.750787,165.85739,5.14,54.0,0.25721022,56.70700000000001,76.246,32.13,291.3,95.9,425:425
3226.0,330.0,57.0,143.0,31911.3,149.2,-10.750802,165.85736,4.86,55.0,0.25721022,56.267,76.96599999999998,32.14,291.2,95.61,423:421
3227.0,330.0,56.0,142.0,31915.3,149.6,-10.750816,165.85733,4.56,56.0,0.25721022,55.784000000000006,76.863,32.13,292.4,95.49,423:423:419
3228.0,330.0,55.0,143.0,31919.0,149.8,-10.750829,165.85728,4.26,57.0,0.25721022,55.68000000000001,77.73599999999999,32.12,293.8,95.4,416:425
3229.0,334.0,56.0,142.0,31922.6,150.2,-10.750843,165.85727,4.019,57.0,0.25721022,55.693,80.017,31.98,294.9,94.42,421:423
3230.0,334.0,55.0,142.0,31926.0,150.6,-10.750858,165.85724,3.8,58.0,0.25721022,55.476,78.34100000000001,31.86,296.0,93.58,421:423
3231.0,339.0,55.0,142.0,31929.3,150.8,-10.750877,165.85721,3.6,59.0,0.25721022,55.49699999999999,78.806,31.82,297.1,93.27,423:423:421
3232.0,327.0,57.0,142.0,31932.7,151.0,-10.7509,165.8572,3.48,55.0,0.25721022,55.39200000000001,77.547,31.82,298.1,93.22,421:423:423
3233.0,327.0,57.0,142.0,31936.1,151.2,-10.750927,165.85718,3.42,55.0,0.25721022,55.26800000000001,77.33200000000001,31.85,299.1,93.36,423:423
3234.0,328.0,58.0,142.0,31939.9,151.4,-10.75096,165.85716,3.46,54.0,0.25721022,55.236,77.357,31.85,299.5,93.24,418:428:423
3235.0,328.0,55.0,142.0,31944.1,151.4,-10.750998,165.85716,3.62,57.0,0.25721022,55.215,79.62699999999998,31.83,299.5,92.86,418:428
3236.0,339.0,54.0,142.0,31948.7,151.4,-10.751039,165.85718,3.88,60.0,0.25721022,55.11,76.705,31.83,299.4,92.47,426:425
3237.0,333.0,54.0,142.0,31953.4,151.6,-10.7510805,165.85718,4.14,59.0,0.25721022,54.763,76.862,31.88,299.2,92.02,421
3238.0,331.0,55.0,142.0,31958.3,152.0,-10.751121,165.8572,4.44,57.0,0.25721022,54.663,77.463,31.98,299.0,92.04,423:851
3239.0,334.0,57.0,142.0,31963.1,152.2,-10.75116,165.85722,4.64,56.0,0.25721022,54.69500000000001,77.14899999999999,32.09,298.7,92.17,847:425
3240.0,333.0,56.0,142.0,31968.1,152.4,-10.751198,165.85724,4.8,57.0,0.25721022,54.870999999999995,77.02799999999999,32.25,301.1,92.73,421:421:428
3241.0,333.0,57.0,142.0,31973.0,152.6,-10.751236,165.85727,4.86,56.0,0.25721022,54.870000000000005,79.178,32.44,304.3,93.45,423:425
3242.0,330.0,57.0,142.0,31978.0,152.8,-10.751275,165.85728,4.92,55.0,0.25721022,54.963,78.03,32.54,305.7,93.4,837
3243.0,331.0,57.0,141.0,31983.1,153.0,-10.751313,165.85732,4.96,55.0,0.25721022,55.089,78.308,32.62,306.8,93.21,425:425
3244.0,334.0,58.0,141.0,31988.1,153.2,-10.751351,165.85735,5.0,55.0,0.25721022,55.364999999999995,78.62400000000001,32.65,308.1,93.31,421:421:421
3245.0,332.0,57.0,141.0,31993.1,153.4,-10.751389,165.85736,5.0,56.0,0.25721022,55.656666666666666,77.96777777777778,32.65,309.7,93.62,428:425
3246.0,329.0,57.0,141.0,31998.2,153.6,-10.751427,165.85739,5.04,55.0,0.25721022,55.779999999999994,78.71636363636365,32.55,312.3,94.6,425:421:423
3247.0,331.0,57.0,141.0,32003.3,153.8,-10.751465,165.85742,5.06,55.0,0.25721022,55.793000000000006,77.757,32.38,313.9,94.93,426:432
3248.0,335.0,56.0,142.0,32008.5,154.0,-10.751506,165.85744,5.08,57.0,0.25721022,55.81666666666667,77.61,32.18,314.9,94.93,428:426:421
3249.0,329.0,58.0,142.0,32013.7,154.2,-10.751549,165.85747,5.12,54.0,0.25721022,55.72636363636364,77.98454545454545,31.94,317.7,95.52,428:426
3250.0,327.0,56.0,142.0,32019.0,154.2,-10.751593,165.85748,5.18,56.0,0.25721022,55.69199999999999,78.79299999999998,31.7,319.0,95.89,430:428
3251.0,333.0,56.0,142.0,32024.6,154.4,-10.75164,165.8575,5.28,57.0,0.25721022,55.72666666666667,79.20666666666666,31.46,318.0,95.88,421:426:421
3252.0,331.0,55.0,142.0,32030.3,154.4,-10.75169,165.85751,5.4,57.0,0.25721022,55.74454545454546,80.3690909090909,31.25,316.5,95.79,428:425
3253.0,332.0,55.0,142.0,32036.3,154.4,-10.751743,165.85753,5.56,58.0,0.25721022,55.93300000000001,80.029,31.08,314.2,95.59,421:421
3254.0,332.0,57.0,141.0,32042.4,154.6,-10.751796,165.85754,5.74,56.0,0.25721022,56.26444444444444,80.26333333333335,30.94,313.0,95.6,418:428:425
3255.0,333.0,56.0,141.0,32048.5,155.0,-10.75185,165.85756,5.9,57.0,0.25721022,56.376363636363635,80.6609090909091,30.84,312.8,95.8,421:421
3256.0,329.0,56.0,141.0,32054.3,155.4,-10.751901,165.85756,5.94,56.0,0.25721022,55.89399999999999,76.569,30.75,312.8,95.95,419:426
3257.0,327.0,55.0,141.0,32059.8,155.8,-10.751949,165.85757,5.9,57.0,0.25721022,55.43666666666667,75.96444444444444,30.7,313.2,96.0,423:418:416
3258.0,327.0,54.0,140.0,32064.9,156.0,-10.751995,165.85759,5.72,58.0,0.25721022,55.38181818181818,75.5109090909091,30.65,313.5,96.05,423
