time,watts,cadence,heartrate,distance,velocity_smooth,torque,PercentageinZ2,VerticalOscillation,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation
0.0,212.0,86.0,80.0,0.0,2.613,24.0,0.0,68.2,51.4390909090909,79.16818181818184,23.02,243.7,50.42
1.0,336.0,86.0,80.0,3.08,3.079,37.0,0.00040617384,76.0,51.61333333333333,79.25333333333333,23.04,243.7,50.58
2.0,394.0,86.0,80.0,6.38,3.303,44.0,0.00040617384,76.0,51.795,79.31099999999999,23.06,243.7,50.74
3.0,425.0,86.0,80.0,9.78,3.396,47.0,0.00040617384,78.0,51.91090909090909,79.26363636363637,23.08,243.7,50.9
4.0,454.0,86.0,81.0,13.21,3.424,50.0,0.00040617384,80.0,51.96111111111111,79.54222222222224,23.1,243.7,51.06
5.0,461.0,86.0,81.0,16.72,3.518,51.0,0.00040617384,81.0,52.06700000000001,79.703,23.12,243.7,51.22
6.0,468.0,86.0,82.0,20.26,3.536,52.0,0.00040617384,82.0,52.21454545454546,76.14090909090909,23.14,243.7,51.38
7.0,452.0,86.0,84.0,23.8,3.536,50.0,0.00040617384,83.0,52.57777777777778,73.69222222222223,23.17,243.7,51.54
8.0,448.0,86.0,85.0,27.36,3.564,50.0,0.00040617384,83.0,53.049,69.93299999999999,23.19,243.7,51.7
9.0,446.0,86.0,88.0,30.91,3.546,50.0,0.00040617384,82.0,53.66272727272727,67.87636363636364,23.21,243.7,51.86
10.0,434.0,86.0,88.0,34.41,3.508,48.0,0.00040617384,81.0,54.34111111111112,67.13555555555554,23.26,243.7,52.21
11.0,430.0,86.0,89.0,37.89,3.471,48.0,0.00040617384,80.0,54.956,64.12199999999999,23.34,243.7,52.86
12.0,423.0,86.0,90.0,41.37,3.48,47.0,0.00040617384,80.0,55.71636363636364,65.11727272727272,23.43,243.7,53.5
13.0,425.0,86.0,91.0,44.86,3.49,47.0,0.00040617384,79.0,56.535555555555554,62.49222222222222,23.53,243.7,54.22
14.0,426.0,86.0,91.0,48.38,3.527,47.0,0.00040617384,82.0,57.394000000000005,63.309000000000005,23.62,243.7,54.93
15.0,436.0,86.0,92.0,51.94,3.555,48.0,0.00040617384,83.0,58.468181818181804,62.03727272727272,23.72,243.7,55.67
16.0,447.0,86.0,92.0,55.52,3.583,50.0,0.00040617384,83.7,59.57777777777777,62.559999999999995,23.83,243.7,56.42
17.0,453.0,86.0,92.0,59.14,3.62,50.0,0.00040617384,86.7,60.70899999999999,62.553,23.89,243.7,56.92
18.0,467.0,86.0,93.0,62.78,3.639,52.0,0.00040617384,86.7,62.058181818181815,60.941818181818185,23.95,243.7,57.35
19.0,465.0,86.0,94.0,66.43,3.648,52.0,0.00040617384,84.7,63.42555555555555,61.95333333333334,24.01,243.7,57.77
20.0,455.0,86.0,95.0,70.08,3.648,51.0,0.00040617384,83.7,64.85199999999999,59.596,24.08,243.7,58.3
21.0,452.0,86.0,98.0,73.73,3.658,50.0,0.00040617384,83.0,66.41818181818184,61.04545454545453,24.21,243.7,59.27
22.0,448.0,86.0,99.0,77.37,3.639,50.0,0.00040617384,83.0,67.58555555555556,58.771111111111104,24.3,243.7,59.96
23.0,444.0,86.0,99.0,81.01,3.639,49.0,0.00040617384,83.0,68.26700000000001,58.51500000000001,24.37,243.8,60.46
24.0,446.0,86.0,100.0,84.68,3.667,50.0,0.00040617384,83.7,68.79100000000001,58.404999999999994,24.44,243.8,60.95
25.0,449.0,86.0,100.0,88.35,3.676,50.0,0.00040617384,84.7,69.12,56.095000000000006,24.58,243.8,61.55
26.0,453.0,86.0,100.0,92.02,3.667,50.0,0.00040617384,85.7,69.30199999999999,57.251,24.82,243.8,62.26
27.0,456.0,86.0,101.0,95.67,3.648,51.0,0.00040617384,85.7,69.335,54.887,25.05,243.8,62.96
28.0,450.0,86.0,102.0,99.31,3.639,50.0,0.00040617384,86.7,69.171,56.321000000000005,25.26,243.8,63.61
29.0,451.0,86.0,102.0,102.96,3.648,50.0,0.00040617384,86.7,68.921,54.605,25.47,243.8,64.27
30.0,453.0,86.0,103.0,106.6,3.639,50.0,0.00040617384,86.7,68.678,55.214,25.71,243.8,64.84
31.0,455.0,86.0,104.0,110.23,3.63,51.0,0.00040617384,86.7,68.40899999999999,54.722,25.95,243.8,65.4
32.0,450.0,86.0,105.0,113.83,3.602,50.0,0.00040617384,85.7,68.002,53.876,26.25,243.8,66.09
33.0,446.0,86.0,106.0,117.42,3.592,50.0,0.00040617384,85.7,67.373,53.302,26.82,243.8,67.23
34.0,441.0,86.0,105.0,121.02,3.602,49.0,0.00040617384,84.7,66.578,52.892,27.16,243.8,67.92
35.0,443.0,86.0,105.0,124.64,3.62,49.0,0.00040617384,83.7,65.596,54.05,27.47,243.8,68.53
36.0,447.0,86.0,107.0,128.25,3.611,50.0,0.00040617384,84.7,64.53899999999999,52.262,27.89,243.8,69.23
37.0,450.0,86.0,108.0,131.85,3.602,50.0,0.00040617384,86.7,63.40500000000001,53.313,28.53,243.8,70.11
38.0,450.0,86.0,108.0,135.47,3.611,50.0,0.00040617384,86.7,62.19199999999999,52.661,29.11,243.8,70.88
39.0,450.0,86.0,109.0,139.08,3.611,50.0,0.00040617384,85.7,60.963999999999984,52.49399999999999,29.63,243.8,71.59
40.0,442.0,86.0,109.0,142.72,3.639,49.0,0.00040617384,85.7,59.739999999999995,53.14699999999999,30.26,245.0,72.67
41.0,448.0,86.0,110.0,146.36,3.648,50.0,0.00040617384,85.7,58.383,51.89,31.05,248.1,74.32
42.0,452.0,86.0,110.0,150.02,3.658,50.0,0.00040617384,84.7,57.043000000000006,53.133,31.64,244.2,73.74
43.0,451.0,86.0,111.0,153.7,3.676,50.0,0.00040617384,84.7,55.723,51.63099999999999,32.18,241.8,73.63
44.0,452.0,86.0,111.0,157.38,3.686,50.0,0.00040617384,86.7,54.387,53.49400000000001,32.66,241.0,74.04
45.0,456.0,86.0,110.0,161.06,3.676,51.0,0.00040617384,85.7,53.215999999999994,52.60699999999999,33.09,242.4,74.62
46.0,452.0,86.0,110.0,164.75,3.686,50.0,0.00040617384,84.7,52.235,53.04599999999999,33.49,245.1,75.48
47.0,452.0,86.0,112.0,168.39,3.648,50.0,0.00040617384,87.7,51.644000000000005,53.32000000000001,33.83,248.6,76.94
48.0,451.0,86.0,112.0,172.01,3.62,50.0,0.00040617384,88.7,51.051,52.818,33.95,249.8,77.61
49.0,448.0,86.0,112.0,175.62,3.602,50.0,0.00040617384,88.7,50.465,53.896,34.04,250.6,78.13
50.0,448.0,86.0,112.0,179.19,3.574,50.0,0.00040617384,87.7,50.205,52.517,34.13,251.4,78.65
51.0,441.0,86.0,112.0,182.73,3.546,49.0,0.00040617384,87.7,49.936,53.926,34.24,252.4,79.19
52.0,441.0,86.0,112.0,186.26,3.527,49.0,0.00040617384,87.7,49.678,53.529,34.67,254.7,80.11
53.0,439.0,86.0,113.0,189.78,3.518,49.0,0.00040617384,88.7,49.44100000000001,54.777,35.01,251.1,79.53
54.0,441.0,86.0,114.0,193.31,3.527,49.0,0.00040617384,90.7,49.199,54.87199999999999,35.33,246.5,78.68
55.0,440.0,86.0,113.0,196.84,3.536,49.0,0.00040617384,90.7,48.934999999999995,54.1,35.6,241.9,77.69
56.0,442.0,86.0,113.0,200.38,3.536,49.0,0.00040617384,89.7,48.773,55.394000000000005,35.87,239.3,77.32
57.0,443.0,86.0,113.0,203.92,3.546,49.0,0.00040617384,89.7,48.644,53.982000000000006,36.12,241.0,78.42
58.0,445.0,86.0,114.0,207.5,3.574,49.0,0.00040617384,89.7,48.54,55.699,36.28,243.1,79.51
59.0,449.0,86.0,114.0,211.07,3.574,50.0,0.00040617384,89.7,48.474,54.943000000000005,36.31,245.8,80.6
60.0,456.0,86.0,114.0,214.68,3.611,51.0,0.00040617384,92.7,48.464,55.652,36.35,248.5,81.69
61.0,467.0,86.0,114.0,218.29,3.611,52.0,0.00040617384,92.7,48.523,56.184000000000005,36.32,251.5,82.7
62.0,464.0,86.0,114.0,221.91,3.611,52.0,0.00040617384,91.7,48.44799999999999,54.903,36.11,255.5,83.46
63.0,463.0,86.0,114.0,225.52,3.611,51.0,0.00040617384,92.7,48.326,56.629000000000005,35.8,256.4,83.49
64.0,467.0,86.0,114.0,229.13,3.611,52.0,0.00040617384,91.7,48.334999999999994,55.73,35.43,256.5,83.52
65.0,462.0,86.0,115.0,232.73,3.602,51.0,0.00040617384,91.7,48.484,56.35799999999999,35.01,257.3,84.07
66.0,462.0,86.0,116.0,236.34,3.611,51.0,0.00040617384,91.7,48.726,56.403000000000006,34.58,258.3,84.54
67.0,459.0,86.0,116.0,239.96,3.62,51.0,0.00040617384,90.7,49.009,55.419,34.17,260.4,85.31
68.0,453.0,86.0,115.0,243.56,3.602,50.0,0.00040617384,90.7,49.217,56.61999999999999,33.82,264.6,86.7
69.0,453.0,86.0,116.0,247.15,3.592,50.0,0.00040617384,90.7,49.363,55.06999999999999,33.51,268.8,87.63
70.0,453.0,86.0,116.0,250.74,3.583,50.0,0.00040617384,90.7,49.482,56.802,33.28,273.2,87.95
71.0,452.0,86.0,116.0,254.32,3.583,50.0,0.00040617384,89.7,49.785,55.699,33.21,274.4,88.01
72.0,452.0,86.0,116.0,257.9,3.583,50.0,0.00040617384,89.7,50.226,56.604,33.17,275.0,88.02
73.0,452.0,86.0,117.0,261.49,3.583,50.0,0.00040617384,89.7,50.74999999999999,57.388,33.13,275.5,88.03
74.0,452.0,86.0,117.0,265.09,3.602,50.0,0.00040617384,91.7,51.31699999999999,56.221999999999994,33.12,276.5,88.27
75.0,460.0,86.0,117.0,268.7,3.611,51.0,0.00040617384,93.7,51.927,57.891000000000005,33.19,278.7,89.15
76.0,462.0,86.0,117.0,272.31,3.611,51.0,0.00040617384,92.7,52.513,56.38099999999999,33.26,279.0,89.04
77.0,460.0,86.0,117.0,275.94,3.63,51.0,0.00040617384,91.7,53.063,56.907,33.33,277.5,88.05
78.0,459.0,86.0,117.0,279.61,3.667,51.0,0.00040617384,92.7,53.498000000000005,56.465,33.36,276.2,87.16
79.0,470.0,86.0,117.0,283.29,3.686,52.0,0.00040617384,93.7,53.622,55.41700000000001,33.39,274.9,86.3
80.0,469.0,86.0,117.0,286.98,3.686,52.0,0.00040617384,92.7,53.561,56.315,33.33,276.2,86.41
81.0,470.0,86.0,117.0,290.66,3.686,52.0,0.00040617384,92.7,53.438,54.718999999999994,33.24,278.1,86.76
82.0,469.0,86.0,117.0,294.34,3.676,52.0,0.00040617384,92.7,53.294,56.340999999999994,33.13,279.8,87.02
83.0,464.0,86.0,117.0,298.02,3.676,52.0,0.00040617384,91.7,53.184000000000005,55.361,32.9,280.6,86.93
84.0,467.0,86.0,117.0,301.7,3.686,52.0,0.00040617384,93.7,53.157,56.084999999999994,32.63,280.9,86.87
85.0,469.0,86.0,117.0,305.36,3.658,52.0,0.00040617384,93.7,53.062,56.43300000000001,32.3,280.4,86.9
86.0,465.0,86.0,117.0,308.98,3.62,52.0,0.00040617384,92.7,53.004,55.323,31.96,278.1,86.11
87.0,460.0,86.0,117.0,312.59,3.611,51.0,0.00040617384,90.7,53.037,56.977999999999994,31.66,275.0,85.25
88.0,453.0,86.0,117.0,316.19,3.602,50.0,0.00040617384,90.7,53.144000000000005,55.75,31.46,270.8,84.65
89.0,450.0,86.0,117.0,319.79,3.602,50.0,0.00040617384,89.7,53.242,56.915,31.36,270.1,84.97
90.0,447.0,86.0,117.0,323.4,3.611,50.0,0.00040617384,86.7,53.284000000000006,56.517999999999994,31.36,273.1,86.31
91.0,446.0,86.0,117.0,327.01,3.602,50.0,0.00040617384,86.7,53.388,56.114999999999995,31.35,276.1,87.65
92.0,449.0,86.0,118.0,330.62,3.611,50.0,0.00040617384,86.7,53.419999999999995,56.7,31.36,279.9,88.33
93.0,449.0,86.0,118.0,334.24,3.62,50.0,0.00040617384,87.7,53.25699999999999,55.712,31.36,283.9,88.89
94.0,457.0,86.0,118.0,337.9,3.667,51.0,0.00040617384,89.7,53.199,57.51800000000001,31.39,285.1,88.72
95.0,462.0,86.0,118.0,341.57,3.667,51.0,0.00040617384,90.7,53.345000000000006,56.334,31.44,285.6,88.43
96.0,467.0,86.0,118.0,345.24,3.667,52.0,0.00040617384,91.7,53.70700000000001,57.11800000000001,31.59,285.5,88.16
97.0,467.0,86.0,119.0,348.88,3.639,52.0,0.00040617384,91.7,54.181,57.201,31.75,285.9,88.16
98.0,459.0,86.0,119.0,352.49,3.611,51.0,0.00040617384,89.7,54.59499999999999,56.30799999999999,31.93,287.5,88.83
99.0,454.0,86.0,119.0,356.09,3.602,50.0,0.00040617384,88.7,54.803,57.049,32.0,287.4,88.96
100.0,451.0,86.0,119.0,359.74,3.648,50.0,0.00040617384,88.7,54.8,55.46,32.03,286.6,88.84
101.0,456.0,86.0,119.0,363.4,3.658,51.0,0.00040617384,88.7,54.762,56.794999999999995,32.05,285.9,88.73
102.0,457.0,86.0,119.0,367.08,3.686,51.0,0.00040617384,89.7,54.576,55.339,32.03,282.9,89.35
103.0,468.0,86.0,120.0,370.77,3.686,52.0,0.00040617384,89.7,54.17999999999999,56.4,31.98,279.2,90.25
104.0,467.0,86.0,120.0,374.45,3.686,52.0,0.00040617384,91.7,53.833000000000006,56.247,31.78,281.0,92.84
105.0,463.0,86.0,120.0,378.13,3.676,51.0,0.00040617384,91.7,53.625,55.19200000000001,31.62,283.1,94.76
106.0,461.0,86.0,120.0,381.79,3.658,51.0,0.00040617384,90.7,53.452,56.473,31.57,284.1,94.83
107.0,456.0,86.0,120.0,385.45,3.667,51.0,0.00040617384,89.7,53.239,54.75699999999999,31.51,284.2,94.77
108.0,458.0,86.0,120.0,389.12,3.667,51.0,0.00040617384,89.7,52.973,56.68800000000001,31.45,283.7,94.57
109.0,457.0,86.0,120.0,392.81,3.686,51.0,0.00040617384,88.7,52.81999999999999,55.617999999999995,31.38,282.0,94.4
110.0,459.0,86.0,120.0,396.49,3.686,51.0,0.00040617384,87.7,52.681999999999995,56.976,31.32,280.2,94.24
111.0,460.0,86.0,120.0,400.18,3.686,51.0,0.00040617384,87.7,52.689,56.76300000000001,31.26,279.0,94.29
112.0,459.0,86.0,120.0,403.86,3.686,51.0,0.00040617384,86.7,52.785,56.343999999999994,31.23,282.6,95.82
113.0,458.0,86.0,120.0,407.54,3.676,51.0,0.00040617384,85.7,53.10600000000001,57.84499999999999,31.26,286.5,97.01
114.0,452.0,86.0,120.0,411.23,3.695,50.0,0.00040617384,85.7,53.647000000000006,56.093,31.37,290.9,97.78
115.0,455.0,86.0,120.0,414.94,3.704,51.0,0.00040617384,88.7,54.30200000000001,57.41,31.45,291.0,97.44
116.0,469.0,86.0,120.0,418.65,3.714,52.0,0.00040617384,94.5,54.842,56.284000000000006,31.52,290.0,96.81
117.0,477.0,86.0,120.0,422.32,3.667,53.0,0.00040617384,90.7,55.2,56.467,31.66,287.7,95.92
118.0,460.0,86.0,119.0,425.97,3.648,51.0,0.00040617384,89.7,55.325,56.74400000000001,31.88,283.5,94.64
119.0,458.0,86.0,118.0,429.63,3.658,51.0,0.00040617384,90.7,55.206,56.05800000000001,32.27,280.4,94.22
120.0,460.0,86.0,119.0,433.28,3.658,51.0,0.00040617384,92.7,55.133,57.626999999999995,32.84,278.5,94.74
121.0,461.0,86.0,119.0,436.94,3.658,51.0,0.00040617384,91.7,55.10600000000001,56.557,33.2,279.8,95.42
122.0,462.0,86.0,119.0,440.58,3.639,51.0,0.00040617384,90.7,55.165,57.78099999999999,33.55,281.2,96.11
123.0,459.0,86.0,119.0,444.22,3.639,51.0,0.00040617384,90.7,55.440999999999995,56.782999999999994,33.95,282.4,96.67
124.0,459.0,86.0,119.0,447.86,3.639,51.0,0.00040617384,89.7,55.819,57.69200000000001,34.4,283.2,97.09
125.0,462.0,86.0,119.0,451.5,3.639,51.0,0.00040617384,89.7,56.27399999999999,57.44100000000001,34.75,286.6,97.38
126.0,461.0,86.0,120.0,455.13,3.63,51.0,0.00040617384,89.7,56.45399999999999,56.212,35.07,290.5,97.62
127.0,457.0,86.0,120.0,458.76,3.63,51.0,0.00040617384,91.7,56.291999999999994,57.251999999999995,35.1,287.1,96.25
128.0,462.0,86.0,120.0,462.39,3.639,51.0,0.00040617384,92.7,55.983,55.575,35.1,283.6,95.27
129.0,463.0,86.0,120.0,466.05,3.658,51.0,0.00040617384,92.7,55.652,56.94,35.06,279.7,94.93
130.0,468.0,86.0,120.0,469.72,3.667,52.0,0.00040617384,91.7,55.314,56.937,35.07,283.5,97.05
131.0,466.0,86.0,120.0,473.39,3.667,52.0,0.00040617384,92.7,54.96100000000001,57.234,35.36,287.8,96.89
132.0,469.0,86.0,120.0,477.05,3.667,52.0,0.00040617384,92.7,54.735,57.717,35.46,287.6,96.66
133.0,466.0,86.0,120.0,480.69,3.639,52.0,0.00040617384,91.7,54.788181818181826,57.25272727272727,35.56,287.4,96.43
134.0,456.0,86.0,121.0,484.35,3.658,51.0,0.00040617384,90.7,54.95888888888889,58.27333333333334,35.68,285.9,96.04
135.0,458.0,86.0,121.0,488.01,3.658,51.0,0.00040617384,93.7,55.181,57.139,35.81,283.9,95.6
136.0,461.0,86.0,120.0,491.66,3.648,51.0,0.00040617384,95.5,55.491,58.251999999999995,36.1,283.1,96.08
137.0,461.0,86.0,120.0,495.29,3.639,51.0,0.00040617384,94.5,55.818,57.71900000000001,36.39,282.8,96.63
138.0,458.0,86.0,119.0,498.95,3.658,51.0,0.00040617384,93.7,56.105,57.43499999999999,36.66,284.5,97.09
139.0,461.0,86.0,119.0,502.62,3.667,51.0,0.00040617384,93.7,56.164,57.762,36.77,285.6,97.32
140.0,465.0,86.0,120.0,506.27,3.648,52.0,0.00040617384,93.7,55.899,56.065999999999995,36.76,286.3,97.36
141.0,463.0,86.0,120.0,509.93,3.667,51.0,0.00040617384,94.5,55.283,57.379,36.74,286.9,97.4
142.0,465.0,86.0,120.0,513.59,3.658,52.0,0.00040617384,93.7,54.526,56.739,36.72,290.6,97.94
143.0,463.0,86.0,120.0,517.24,3.648,51.0,0.00040617384,91.7,53.913,57.36,36.66,293.4,98.31
144.0,457.0,86.0,121.0,520.91,3.667,51.0,0.00040617384,91.7,53.586,57.758,36.49,291.8,97.89
145.0,460.0,86.0,123.0,524.58,3.676,51.0,0.00040617384,93.7,53.447,56.443000000000005,35.93,288.6,96.77
146.0,461.0,86.0,122.0,528.26,3.676,51.0,0.00040617384,93.7,53.35600000000001,57.69500000000001,35.34,285.4,95.89
147.0,462.0,86.0,122.0,531.92,3.658,51.0,0.00040617384,94.5,53.157999999999994,56.52,34.9,283.4,95.88
148.0,463.0,86.0,122.0,535.55,3.63,51.0,0.00040617384,94.5,52.976,57.727999999999994,34.48,282.3,95.97
149.0,461.0,86.0,122.0,539.17,3.62,51.0,0.00040617384,94.5,52.872,57.838,34.08,283.2,96.27
150.0,458.0,86.0,122.0,542.79,3.62,51.0,0.00040617384,93.7,52.95399999999999,57.556999999999995,33.89,283.7,96.35
151.0,461.0,86.0,123.0,546.42,3.63,51.0,0.00040617384,94.5,53.287,59.215,33.75,284.2,96.37
152.0,464.0,86.0,122.0,550.06,3.639,52.0,0.00040617384,96.5,53.847,57.67399999999999,33.61,284.7,96.39
153.0,474.0,86.0,122.0,553.73,3.676,53.0,0.00040617384,99.5,54.45799999999999,58.653,33.51,284.7,96.35
154.0,481.0,86.0,123.0,557.41,3.676,53.0,0.00040617384,97.5,54.95899999999999,57.850999999999985,33.43,284.5,96.27
155.0,476.0,86.0,122.0,561.05,3.639,53.0,0.00040617384,92.7,55.123000000000005,56.940999999999995,33.45,287.2,97.35
156.0,457.0,86.0,122.0,564.68,3.63,51.0,0.00040617384,92.7,54.824,57.367,33.48,290.1,98.05
157.0,456.0,86.0,122.0,568.32,3.639,51.0,0.00040617384,92.7,54.267999999999994,55.749,33.52,293.3,97.22
158.0,459.0,86.0,122.0,571.96,3.639,51.0,0.00040617384,92.7,53.736,57.983,33.5,293.9,96.03
159.0,461.0,86.0,122.0,575.6,3.648,51.0,0.00040617384,91.7,53.432,57.583000000000006,33.41,292.2,94.51
160.0,465.0,86.0,122.0,579.27,3.667,52.0,0.00040617384,92.7,53.526,58.229000000000006,33.32,290.4,92.99
161.0,468.0,86.0,122.0,582.94,3.667,52.0,0.00040617384,93.7,53.973,58.70899999999999,33.1,287.7,92.27
162.0,467.0,86.0,121.0,586.6,3.658,52.0,0.00040617384,92.7,54.367,57.401,32.87,285.3,92.06
163.0,466.0,86.0,121.0,590.23,3.639,52.0,0.00040617384,92.7,54.647000000000006,58.431,32.75,285.6,92.9
164.0,465.0,86.0,121.0,593.86,3.63,52.0,0.00040617384,92.7,54.81400000000001,57.355,32.59,286.1,93.48
165.0,465.0,86.0,122.0,597.5,3.639,52.0,0.00040617384,94.5,54.843,57.99499999999999,32.39,286.9,93.86
166.0,465.0,86.0,122.0,601.12,3.62,52.0,0.00040617384,94.5,54.86,57.907,32.25,286.8,93.22
167.0,465.0,86.0,121.0,604.72,3.602,52.0,0.00040617384,94.5,54.937,57.923,32.12,286.7,92.46
168.0,463.0,86.0,121.0,608.31,3.583,51.0,0.00040617384,94.5,54.989999999999995,58.38399999999999,32.12,285.6,92.08
169.0,460.0,86.0,122.0,611.91,3.602,51.0,0.00040617384,93.7,55.126999999999995,57.13199999999999,32.2,284.1,91.91
170.0,461.0,86.0,122.0,615.52,3.611,51.0,0.00040617384,93.7,55.35799999999999,59.17100000000001,32.24,286.8,92.46
171.0,462.0,86.0,120.0,619.17,3.648,51.0,0.00040617384,93.7,55.64399999999999,58.03499999999999,32.28,289.8,93.05
172.0,472.0,86.0,122.0,622.85,3.676,52.0,0.00040617384,93.7,55.927,58.225,32.32,292.7,93.64
173.0,480.0,86.0,122.0,626.55,3.704,53.0,0.00040617384,92.7,56.065,58.289,32.28,294.4,93.76
174.0,480.0,86.0,122.0,630.24,3.686,53.0,0.00040617384,90.7,56.037,57.31700000000001,32.23,295.6,93.75
175.0,472.0,86.0,122.0,633.89,3.658,52.0,0.00040617384,87.7,55.884,58.374,32.34,294.0,93.03
176.0,459.0,86.0,122.0,637.55,3.658,51.0,0.00040617384,84.7,55.6,57.23900000000001,32.5,291.7,92.32
177.0,451.0,86.0,121.0,641.22,3.667,50.0,0.00040617384,83.7,55.263,58.349,32.69,289.0,91.64
178.0,453.0,86.0,121.0,644.89,3.676,50.0,0.00040617384,84.7,54.96,58.16199999999999,32.85,288.8,91.66
179.0,459.0,86.0,121.0,648.59,3.695,51.0,0.00040617384,87.7,54.759,57.991,33.01,288.8,91.72
180.0,468.0,86.0,122.0,652.32,3.732,52.0,0.00040617384,89.7,54.741,58.80499999999999,33.16,288.3,91.86
181.0,478.0,86.0,121.0,656.04,3.723,53.0,0.00040617384,90.7,54.876,57.855,33.3,287.8,92.02
182.0,474.0,86.0,121.0,659.76,3.714,53.0,0.00040617384,89.7,55.129999999999995,59.251,33.53,287.5,91.98
183.0,469.0,86.0,121.0,663.46,3.704,52.0,0.00040617384,88.7,55.462,58.136,33.76,287.6,91.93
184.0,467.0,86.0,121.0,667.17,3.704,52.0,0.00040617384,88.7,55.789,58.982000000000006,33.94,288.0,91.93
185.0,467.0,86.0,120.0,670.87,3.704,52.0,0.00040617384,88.7,55.888,57.649,33.91,288.7,91.6
186.0,467.0,86.0,120.0,674.57,3.695,52.0,0.00040617384,88.7,55.693,58.29100000000001,33.84,289.4,91.21
187.0,468.0,86.0,120.0,678.27,3.704,52.0,0.00040617384,88.7,55.331,58.346,33.77,289.8,90.85
188.0,463.0,86.0,120.0,681.99,3.723,51.0,0.00040617384,87.7,54.908,57.986,33.68,288.0,90.73
189.0,465.0,86.0,122.0,685.73,3.742,52.0,0.00040617384,87.7,54.65999999999999,59.42499999999999,33.58,287.2,90.82
190.0,468.0,86.0,122.0,689.49,3.76,52.0,0.00040617384,86.7,54.738,57.78499999999999,33.49,287.6,91.03
191.0,471.0,86.0,122.0,693.26,3.77,52.0,0.00040617384,87.7,54.84599999999999,59.017,33.51,288.4,90.87
192.0,470.0,86.0,122.0,697.01,3.742,52.0,0.00040617384,87.7,54.94499999999999,58.223,33.62,288.6,90.37
193.0,463.0,86.0,122.0,700.69,3.686,51.0,0.00040617384,87.7,54.977999999999994,59.147000000000006,33.75,288.6,89.79
194.0,460.0,86.0,121.0,704.38,3.686,51.0,0.00040617384,90.7,55.014,58.68000000000001,33.82,286.8,89.31
195.0,470.0,86.0,120.0,708.05,3.676,52.0,0.00040617384,91.7,55.05,58.413,33.89,285.0,88.82
196.0,469.0,86.0,120.0,711.72,3.667,52.0,0.00040617384,90.7,55.086,59.056999999999995,33.95,283.5,88.48
197.0,465.0,86.0,121.0,715.41,3.695,52.0,0.00040617384,90.7,55.153,57.19599999999999,33.97,283.2,88.71
198.0,465.0,86.0,120.0,719.1,3.686,52.0,0.00040617384,89.7,55.156000000000006,59.39300000000001,33.98,282.8,89.01
199.0,464.0,86.0,121.0,722.8,3.695,52.0,0.00040617384,88.7,54.95700000000001,57.835,33.95,282.1,89.47
200.0,464.0,86.0,121.0,726.49,3.695,52.0,0.00040617384,89.7,54.67600000000001,59.53900000000001,33.92,281.4,89.93
201.0,467.0,86.0,121.0,730.19,3.704,52.0,0.00040617384,89.7,54.476,58.876999999999995,33.85,283.7,90.69
202.0,470.0,86.0,121.0,733.91,3.714,52.0,0.00040617384,89.7,54.404,58.989,33.74,288.4,91.7
203.0,474.0,86.0,121.0,737.64,3.732,53.0,0.00040617384,90.7,54.477,59.498000000000005,33.57,288.0,91.03
204.0,473.0,86.0,121.0,741.36,3.723,53.0,0.00040617384,89.7,54.723,58.13099999999999,33.38,287.2,90.43
205.0,468.0,86.0,122.0,745.07,3.704,52.0,0.00040617384,89.7,55.04699999999999,59.521,33.15,287.7,90.73
206.0,467.0,86.0,123.0,748.73,3.667,52.0,0.00040617384,88.7,55.19199999999999,58.294999999999995,32.88,288.6,91.12
207.0,460.0,86.0,121.0,752.4,3.667,51.0,0.00040617384,88.7,55.084,59.402,32.6,289.6,91.52
208.0,460.0,86.0,120.0,756.07,3.667,51.0,0.00040617384,88.7,54.81700000000001,58.586,32.4,290.3,91.68
209.0,459.0,86.0,121.0,759.75,3.676,51.0,0.00040617384,89.7,54.64,58.970000000000006,32.2,291.1,91.85
210.0,461.0,86.0,121.0,763.41,3.667,51.0,0.00040617384,90.7,54.69,59.260000000000005,32.0,292.5,91.92
211.0,461.0,86.0,119.0,767.06,3.648,51.0,0.00040617384,91.7,54.883,58.274,31.79,294.5,91.91
212.0,463.0,86.0,119.0,770.68,3.62,51.0,0.00040617384,91.7,55.188,59.745000000000005,31.61,293.3,90.85
213.0,463.0,86.0,120.0,774.3,3.611,51.0,0.00040617384,91.7,55.536,57.971,31.45,290.2,89.18
214.0,459.0,86.0,120.0,777.87,3.583,51.0,0.00040617384,91.7,55.879999999999995,59.287,31.49,288.1,88.64
215.0,458.0,86.0,121.0,781.45,3.574,51.0,0.00040617384,91.7,56.04200000000001,58.309000000000005,31.58,286.3,88.39
